,Momenta,Eta,Phi
3110,"[251.71, 160.408]","[-0.965, -0.707]","[1.543, -1.891]"
3111,"[132.954, 122.924]","[1.485, -0.4]","[2.467, -0.516]"
3112,"[303.25, 225.466]","[-0.542, -0.374]","[1.393, -0.341]"
3113,"[163.382, 160.416]","[-0.625, 0.698]","[1.129, -1.962]"
3114,"[235.557, 183.472]","[-1.079, -0.698]","[-2.62, 1.219]"
3115,"[204.778, 155.806]","[-0.416, -1.361]","[1.563, -1.599]"
3116,"[162.844, 135.625]","[-0.042, -1.826]","[2.642, -0.858]"
3117,"[203.804, 183.698]","[-1.427, -1.833]","[3.007, -0.226]"
3118,"[217.523, 180.458]","[0.888, 1.012]","[2.887, -0.27]"
3119,"[213.581, 190.196]","[1.882, 1.148]","[-0.985, 3.031]"
3120,"[202.944, 189.273]","[-1.505, -1.087]","[-0.357, 2.695]"
3121,"[200.493, 111.334]","[0.337, 1.752]","[0.263, 2.903]"
3122,"[187.458, 180.999]","[-2.016, -1.182]","[-1.358, 1.548]"
3123,"[230.657, 159.976]","[-0.62, -0.047]","[-1.464, 1.484]"
3124,"[120.661, 71.37]","[0.638, -2.196]","[2.557, -0.221]"
3125,"[177.518, 165.858]","[1.257, 2.411]","[-0.612, 2.664]"
3126,"[228.927, 173.799]","[0.104, -0.077]","[2.821, -0.422]"
3127,"[196.271, 174.224]","[2.277, 1.435]","[0.835, -2.536]"
3128,"[206.523, 201.522]","[1.338, 1.009]","[1.847, -1.036]"
3129,"[213.73, 169.732]","[0.989, 0.374]","[-2.61, 0.644]"
3130,"[241.369, 120.993]","[-0.563, -2.12]","[2.254, -0.766]"
3131,"[173.236, 159.963]","[2.366, 2.319]","[-1.758, 1.385]"
3132,"[265.901, 172.418]","[-0.502, -0.837]","[-0.097, 1.836]"
3133,"[724.13, 133.301]","[-0.431, -0.308]","[1.12, 2.494]"
3134,"[205.38, 170.399]","[0.432, 1.147]","[-1.254, 2.033]"
3135,"[228.548, 179.389]","[0.921, 0.854]","[1.243, -1.72]"
3136,"[267.21, 104.842]","[-0.616, 1.091]","[1.424, 2.997]"
3137,"[158.783, 154.887]","[0.563, 0.408]","[-2.126, 0.926]"
3138,"[203.251, 198.757]","[-0.132, 0.531]","[-1.702, 1.585]"
3139,"[279.971, 243.03]","[-1.214, -2.362]","[-0.716, 2.344]"
3140,"[217.789, 190.942]","[-1.614, -1.814]","[-0.975, 1.969]"
3141,"[105.777, 60.78]","[-1.92, 1.203]","[-1.138, 1.981]"
3142,"[212.75, 174.395]","[-0.409, 0.218]","[-1.901, 1.229]"
3143,"[157.977, 143.205]","[-0.915, -1.18]","[1.9, -1.148]"
3144,"[363.182, 136.711]","[-0.288, -0.134]","[2.484, 0.216]"
3145,"[202.434, 200.792]","[1.797, 1.833]","[-2.028, 1.317]"
3146,"[331.023, 304.975]","[1.081, -0.617]","[2.222, -0.794]"
3147,"[230.659, 199.841]","[-0.279, -0.023]","[1.688, -0.716]"
3148,"[187.86, 166.674]","[-1.018, -1.994]","[-2.407, 0.637]"
3149,"[201.725, 153.654]","[-1.919, -0.85]","[-0.18, -3.11]"
3150,"[233.266, 136.035]","[0.321, 1.177]","[-3.114, 0.216]"
3151,"[185.574, 178.61]","[0.994, 1.905]","[3.025, -0.414]"
3152,"[211.826, 210.555]","[-1.152, -1.154]","[0.659, 3.06]"
3153,"[199.482, 176.605]","[-1.536, -0.777]","[0.552, -2.409]"
3154,"[197.504, 182.165]","[-2.303, -2.165]","[2.059, -1.143]"
3155,"[182.023, 154.816]","[-0.188, 0.418]","[2.723, -0.425]"
3156,"[222.598, 181.934]","[-0.437, -0.007]","[2.919, -0.191]"
3157,"[200.614, 195.36]","[-0.894, -0.796]","[0.116, -3.064]"
3158,"[143.356, 82.08]","[-0.546, 2.018]","[-2.324, -0.41]"
3159,"[404.356, 58.678]","[0.247, -1.726]","[-2.167, 1.076]"
3160,"[236.062, 223.904]","[1.916, 1.739]","[-0.98, 1.067]"
3161,"[372.994, 158.069]","[0.062, 0.378]","[2.565, -0.017]"
3162,"[129.456, 113.674]","[-0.914, 1.271]","[-2.053, 1.115]"
3163,"[241.627, 163.92]","[0.09, 0.057]","[0.439, -2.382]"
3164,"[258.115, 140.927]","[-1.004, -0.274]","[2.137, -1.453]"
3165,"[420.655, 83.877]","[-0.917, 0.446]","[1.673, -0.328]"
3166,"[283.871, 190.087]","[-1.395, -1.388]","[1.793, -0.276]"
3167,"[126.082, 92.751]","[-1.254, 1.219]","[-2.628, 0.396]"
3168,"[179.488, 173.876]","[0.36, 0.966]","[-1.586, 1.201]"
3169,"[218.003, 175.026]","[-1.588, -1.615]","[-0.601, 2.301]"
3170,"[179.238, 133.949]","[-0.414, 1.063]","[-1.889, 1.386]"
3171,"[192.92, 184.483]","[-0.816, -0.129]","[-1.757, 1.471]"
3172,"[477.906, 85.202]","[-0.584, -0.142]","[-1.862, 1.749]"
3173,"[239.283, 159.101]","[0.337, -0.222]","[2.961, -0.267]"
3174,"[122.744, 120.642]","[-0.46, 1.567]","[1.866, -0.659]"
3175,"[285.798, 137.005]","[-0.393, 0.038]","[-1.081, 1.619]"
3176,"[205.793, 201.105]","[-0.795, -0.741]","[-0.151, 2.957]"
3177,"[222.648, 203.817]","[0.117, 0.451]","[-1.019, 2.538]"
3178,"[274.388, 180.957]","[-0.178, -0.592]","[-2.227, 0.025]"
3179,"[124.843, 116.522]","[-1.098, 1.038]","[-1.732, 2.098]"
3180,"[246.293, 170.872]","[-0.068, 0.392]","[-0.444, 2.87]"
3181,"[247.205, 111.09]","[-0.777, 0.675]","[-1.581, 1.551]"
3182,"[222.478, 134.041]","[-0.103, -0.897]","[0.792, -1.997]"
3183,"[170.805, 153.951]","[2.014, 0.758]","[2.126, -0.974]"
3184,"[278.426, 122.487]","[-0.931, 0.915]","[2.527, 2.932]"
3185,"[194.481, 179.522]","[0.088, -0.691]","[-2.078, 1.21]"
3186,"[190.202, 182.354]","[0.135, 0.999]","[-2.59, 0.51]"
3187,"[172.978, 169.454]","[-0.23, -1.286]","[-1.559, 1.576]"
3188,"[225.266, 140.187]","[0.137, 1.395]","[0.477, 3.021]"
3189,"[156.781, 121.903]","[-0.895, 0.914]","[2.535, -0.86]"
3190,"[314.201, 47.274]","[1.176, -1.043]","[-0.706, 1.85]"
3191,"[294.51, 138.7]","[-0.406, -0.651]","[-1.424, 1.784]"
3192,"[228.693, 144.055]","[-0.28, 1.708]","[-0.836, -0.531]"
3193,"[237.833, 143.282]","[1.403, 0.532]","[-0.272, 2.623]"
3194,"[137.507, 128.828]","[-1.329, 0.604]","[-0.09, 2.957]"
3195,"[292.783, 208.622]","[-1.702, -1.268]","[0.657, -2.562]"
3196,"[228.831, 176.547]","[-0.928, -0.912]","[-0.215, 2.912]"
3197,"[221.66, 151.752]","[-0.872, -0.242]","[-3.139, 0.059]"
3198,"[172.09, 142.057]","[-1.762, -0.214]","[2.423, -1.514]"
3199,"[320.175, 240.702]","[0.524, 0.78]","[2.443, 0.917]"
3200,"[175.791, 166.698]","[-0.85, 0.18]","[1.501, -1.593]"
3201,"[190.417, 158.244]","[0.166, -1.316]","[-1.958, 1.06]"
3202,"[199.896, 187.835]","[-1.128, -1.309]","[-1.135, 1.893]"
3203,"[258.705, 144.346]","[-0.396, 0.793]","[0.741, 2.731]"
3204,"[213.705, 182.167]","[-0.215, -0.425]","[2.24, -1.163]"
3205,"[162.221, 69.614]","[0.624, -1.965]","[0.515, 2.794]"
3206,"[205.794, 194.199]","[-0.746, -0.713]","[2.067, -1.123]"
3207,"[179.513, 173.437]","[-1.172, 0.038]","[-0.032, 3.073]"
3208,"[182.472, 167.224]","[0.845, -1.017]","[-0.7, -2.617]"
3209,"[170.661, 128.188]","[-1.463, 0.109]","[-2.51, 0.712]"
3210,"[198.327, 197.9]","[0.105, -0.14]","[-1.194, 2.027]"
3211,"[161.893, 153.414]","[1.116, -0.198]","[0.497, -2.796]"
3212,"[216.283, 171.518]","[-0.106, -1.266]","[1.376, -0.78]"
3213,"[168.95, 155.3]","[-0.442, -1.686]","[-1.529, 0.561]"
3214,"[221.698, 171.81]","[-0.101, -0.834]","[-2.018, 1.191]"
3215,"[190.931, 156.554]","[-0.597, -0.563]","[3.109, -0.509]"
3216,"[218.268, 212.591]","[0.438, 0.373]","[1.06, -1.455]"
3217,"[269.135, 112.325]","[1.264, 0.131]","[2.57, -0.159]"
3218,"[142.04, 140.504]","[2.471, 0.733]","[-2.183, 1.054]"
3219,"[183.668, 177.011]","[0.097, 0.928]","[-2.712, 0.438]"
3220,"[227.091, 187.027]","[-0.189, -1.186]","[-3.078, -1.16]"
3221,"[283.214, 148.576]","[-0.625, -0.182]","[1.273, -1.323]"
3222,"[210.315, 116.147]","[0.068, 1.764]","[-2.968, -0.597]"
3223,"[206.106, 190.099]","[-0.518, -1.072]","[-2.244, 0.646]"
3224,"[166.508, 155.019]","[1.612, 0.249]","[0.342, -2.929]"
3225,"[216.803, 184.15]","[-0.814, -0.9]","[-2.687, 0.197]"
3226,"[116.417, 106.274]","[0.142, -1.834]","[0.872, -2.32]"
3227,"[159.658, 139.241]","[0.291, -1.324]","[1.098, -1.938]"
3228,"[411.694, 254.346]","[-0.983, -1.249]","[-3.015, -1.726]"
3229,"[242.263, 176.201]","[0.192, -0.001]","[1.354, -1.646]"
3230,"[199.893, 194.185]","[1.068, 1.452]","[-2.449, 0.598]"
3231,"[210.247, 167.704]","[1.825, 2.432]","[2.325, -0.857]"
3232,"[217.236, 181.6]","[1.137, 1.335]","[-0.396, 2.57]"
3233,"[217.659, 167.136]","[0.262, -0.155]","[-0.534, 2.541]"
3234,"[153.704, 136.316]","[-0.651, 0.559]","[-2.024, 1.616]"
3235,"[136.028, 108.42]","[-0.797, 1.362]","[1.743, -1.086]"
3236,"[442.202, 143.838]","[-1.25, -1.689]","[-0.973, -2.745]"
3237,"[275.398, 139.665]","[-0.897, -0.221]","[1.048, -1.44]"
3238,"[210.896, 194.518]","[1.557, 1.315]","[1.542, -1.383]"
3239,"[195.379, 179.089]","[1.197, 0.54]","[1.751, -1.361]"
3240,"[211.261, 185.313]","[1.046, 1.239]","[-2.518, 0.806]"
3241,"[212.481, 204.871]","[0.321, -0.221]","[-1.475, 1.474]"
3242,"[213.733, 174.349]","[-1.437, -0.983]","[2.396, -0.75]"
3243,"[215.924, 182.68]","[1.664, 2.453]","[2.199, -0.962]"
3244,"[173.636, 124.548]","[-0.176, 1.554]","[0.292, -2.653]"
3245,"[201.47, 132.781]","[-0.818, -2.334]","[0.07, -2.214]"
3246,"[218.004, 186.586]","[-0.723, -0.566]","[2.785, -0.504]"
3247,"[220.76, 177.425]","[1.253, 1.497]","[3.116, -0.586]"
3248,"[132.27, 132.031]","[1.109, -0.766]","[-2.851, 0.331]"
3249,"[172.258, 168.372]","[-1.207, 0.073]","[1.45, -1.759]"
3250,"[202.806, 125.449]","[0.422, -1.282]","[-2.662, 0.513]"
3251,"[193.134, 185.655]","[0.861, 0.128]","[3.137, -0.059]"
3252,"[270.011, 53.963]","[-0.701, 1.413]","[0.262, -1.951]"
3253,"[226.033, 129.126]","[-0.452, 0.605]","[-0.333, 2.865]"
3254,"[220.987, 172.308]","[-1.403, -1.988]","[-2.86, 0.339]"
3255,"[193.525, 171.514]","[0.753, -0.131]","[1.704, -1.367]"
3256,"[164.518, 156.379]","[-1.749, -0.376]","[-1.147, 1.864]"
3257,"[319.899, 94.484]","[0.017, -1.051]","[0.245, 2.649]"
3258,"[195.362, 160.56]","[-1.403, -0.41]","[-0.294, 2.794]"
3259,"[230.391, 156.353]","[1.396, 1.374]","[-1.77, 1.445]"
3260,"[212.175, 198.124]","[-0.689, -0.83]","[1.078, -2.17]"
3261,"[288.696, 142.975]","[0.053, 0.153]","[1.771, -1.619]"
3262,"[386.585, 171.852]","[0.915, 1.644]","[-1.395, 0.96]"
3263,"[189.708, 161.05]","[0.252, -0.993]","[2.092, -1.252]"
3264,"[248.866, 211.283]","[0.428, 0.371]","[-0.122, 2.083]"
3265,"[203.629, 58.571]","[-1.083, -1.403]","[3.136, -0.458]"
3266,"[199.302, 186.984]","[-2.019, -1.619]","[0.285, -2.842]"
3267,"[172.395, 133.632]","[-0.581, -2.083]","[0.524, -2.507]"
3268,"[203.818, 141.375]","[-1.484, -0.458]","[1.716, -1.239]"
3269,"[197.265, 98.271]","[0.574, 2.427]","[2.372, -0.446]"
3270,"[229.792, 148.434]","[0.053, -0.994]","[-1.111, 1.483]"
3271,"[226.426, 120.694]","[1.776, 0.621]","[0.667, -2.463]"
3272,"[224.392, 182.259]","[-1.756, -1.521]","[2.846, 0.174]"
3273,"[165.38, 145.773]","[0.356, 1.986]","[0.519, -2.085]"
3274,"[190.824, 188.107]","[-0.586, -1.199]","[0.852, -2.4]"
3275,"[313.243, 230.337]","[0.648, 0.353]","[-2.207, 1.094]"
3276,"[158.096, 155.826]","[-0.868, 0.533]","[-2.681, 0.34]"
3277,"[300.466, 163.207]","[-1.362, -1.647]","[2.278, -1.739]"
3278,"[602.038, 63.6]","[0.78, 1.745]","[2.898, 0.727]"
3279,"[176.983, 162.679]","[-0.269, 0.807]","[-1.098, 2.346]"
3280,"[244.628, 174.346]","[-1.296, -0.65]","[-3.043, 0.763]"
3281,"[171.539, 144.321]","[0.412, 0.497]","[1.415, -1.87]"
3282,"[153.768, 150.301]","[-1.791, -0.274]","[-0.926, 2.098]"
3283,"[217.873, 171.353]","[-0.711, 0.029]","[-1.434, 1.624]"
3284,"[202.651, 199.152]","[0.584, 0.529]","[1.251, -1.864]"
3285,"[193.464, 167.163]","[-0.845, 0.131]","[-0.445, 2.377]"
3286,"[153.704, 144.613]","[-0.724, 0.812]","[1.019, -1.902]"
3287,"[187.106, 127.571]","[0.149, -1.284]","[-3.008, -0.168]"
3288,"[254.739, 142.502]","[1.585, 0.899]","[-0.693, 2.078]"
3289,"[202.099, 198.173]","[-0.849, -0.709]","[0.526, -2.631]"
3290,"[198.184, 193.993]","[0.605, 0.782]","[-0.362, 2.878]"
3291,"[187.139, 131.61]","[1.955, 0.512]","[2.438, -0.918]"
3292,"[187.62, 138.904]","[0.671, -0.599]","[-1.624, 1.3]"
3293,"[190.815, 141.541]","[0.725, 2.01]","[-2.759, 0.641]"
3294,"[336.916, 148.095]","[-0.257, -0.773]","[1.36, -0.915]"
3295,"[239.192, 164.422]","[-1.253, -1.502]","[2.286, -1.068]"
3296,"[290.284, 251.98]","[-0.648, -0.764]","[-2.268, 2.366]"
3297,"[226.06, 191.547]","[-0.47, -0.112]","[0.619, -3.117]"
3298,"[182.751, 176.648]","[0.143, 1.143]","[0.072, -3.018]"
3299,"[223.075, 153.976]","[0.837, -0.188]","[2.163, -0.204]"
3300,"[180.875, 180.634]","[-1.994, -0.757]","[2.063, -0.953]"
3301,"[212.339, 199.847]","[-0.739, -0.507]","[-0.461, 2.628]"
3302,"[241.946, 176.185]","[-1.39, -0.971]","[-1.018, 2.645]"
3303,"[215.374, 191.871]","[-1.722, -2.139]","[0.994, -2.656]"
3304,"[858.474, 716.105]","[-0.221, 0.084]","[-1.187, 1.692]"
3305,"[170.84, 167.584]","[1.141, 2.209]","[1.701, -1.397]"
3306,"[210.729, 194.816]","[-1.532, -1.315]","[1.75, -0.992]"
3307,"[202.043, 195.44]","[0.698, 0.342]","[0.565, -2.573]"
3308,"[224.262, 171.464]","[1.79, 1.071]","[0.282, 2.928]"
3309,"[169.613, 156.354]","[1.536, 0.255]","[-2.32, 0.906]"
3310,"[195.34, 129.942]","[1.656, 0.318]","[-0.65, 2.405]"
3311,"[175.236, 154.109]","[-0.141, -1.392]","[-2.494, 0.587]"
3312,"[172.472, 167.032]","[-0.222, -1.309]","[1.331, -2.184]"
3313,"[246.005, 164.115]","[-0.819, -1.07]","[2.175, -0.868]"
3314,"[330.685, 91.204]","[1.841, 0.624]","[-1.092, 2.451]"
3315,"[203.346, 111.8]","[-1.024, 0.527]","[-0.005, -2.882]"
3316,"[223.905, 178.681]","[-0.953, -0.723]","[-0.11, 2.838]"
3317,"[341.821, 296.121]","[-0.845, -1.207]","[2.24, -2.695]"
3318,"[248.712, 145.837]","[-0.907, -0.708]","[1.431, -1.388]"
3319,"[171.845, 162.09]","[0.517, -0.699]","[-2.496, 0.529]"
3320,"[163.493, 148.624]","[1.638, 0.27]","[-1.077, 2.137]"
3321,"[184.023, 148.655]","[-0.343, 0.993]","[-1.316, 1.555]"
3322,"[166.257, 155.776]","[1.286, -0.548]","[-2.375, 0.658]"
3323,"[210.782, 190.377]","[1.168, 1.473]","[0.704, -2.022]"
3324,"[157.575, 101.334]","[-0.837, 1.335]","[0.95, -2.939]"
3325,"[461.759, 179.983]","[0.37, 0.835]","[1.787, 0.376]"
3326,"[217.572, 185.105]","[-0.053, 0.696]","[-0.219, 2.122]"
3327,"[180.857, 176.534]","[0.327, -0.571]","[-0.557, 2.761]"
3328,"[285.716, 153.83]","[-1.956, -2.071]","[-2.636, 0.859]"
3329,"[161.777, 107.733]","[1.482, -0.797]","[1.663, -1.766]"
3330,"[197.691, 195.738]","[-0.445, -0.322]","[-2.592, 0.424]"
3331,"[182.612, 151.337]","[0.335, -1.307]","[-2.624, 1.782]"
3332,"[334.043, 288.956]","[1.514, 1.195]","[2.26, -1.185]"
3333,"[134.724, 120.875]","[1.133, -0.814]","[1.337, -1.744]"
3334,"[247.203, 158.512]","[-1.267, -1.376]","[0.981, -2.655]"
3335,"[192.918, 184.154]","[0.313, 1.166]","[1.165, -1.729]"
3336,"[212.21, 168.524]","[-2.354, -1.671]","[1.299, -1.74]"
3337,"[209.756, 198.332]","[0.909, 0.175]","[1.281, -1.457]"
3338,"[265.22, 116.377]","[-0.226, -1.293]","[2.512, -0.496]"
3339,"[204.787, 149.069]","[2.002, 1.029]","[2.881, -0.829]"
3340,"[170.439, 164.805]","[1.313, 0.108]","[-1.576, 1.632]"
3341,"[171.402, 138.234]","[0.526, -0.846]","[-0.599, 2.536]"
3342,"[269.146, 200.079]","[-1.073, -1.685]","[3.083, -1.329]"
3343,"[206.905, 185.427]","[1.522, 1.418]","[-0.286, 3.027]"
3344,"[166.687, 155.035]","[-0.905, 0.509]","[-1.019, 2.314]"
3345,"[236.494, 160.459]","[-0.046, 1.363]","[-0.652, 1.569]"
3346,"[126.752, 115.105]","[0.26, 2.421]","[-2.358, 0.979]"
3347,"[198.41, 193.774]","[1.458, 1.409]","[-2.479, 0.765]"
3348,"[265.906, 141.6]","[1.539, 1.173]","[-0.733, 2.235]"
3349,"[184.637, 165.883]","[-1.119, -0.078]","[-0.642, 2.391]"
3350,"[233.251, 94.137]","[-0.678, 1.049]","[2.737, -0.968]"
3351,"[198.086, 182.484]","[-1.166, -0.48]","[-2.219, 1.013]"
3352,"[264.68, 166.868]","[-1.093, -0.877]","[0.061, -2.343]"
3353,"[215.114, 188.576]","[-1.485, -1.033]","[0.446, -2.65]"
3354,"[154.947, 71.689]","[0.948, -1.442]","[-1.464, 2.093]"
3355,"[200.062, 163.791]","[-1.74, -0.605]","[-2.683, 1.062]"
3356,"[254.861, 176.241]","[0.22, 1.139]","[-0.821, -2.827]"
3357,"[223.059, 188.652]","[-0.682, -0.709]","[0.907, -1.97]"
3358,"[271.841, 203.18]","[-0.634, 0.02]","[1.611, -0.19]"
3359,"[188.885, 176.085]","[-0.749, 0.315]","[-2.391, 1.184]"
3360,"[206.485, 188.709]","[-0.344, 0.009]","[2.518, -0.474]"
3361,"[214.531, 188.504]","[0.529, 0.228]","[1.886, -1.34]"
3362,"[196.053, 187.004]","[-1.112, -0.733]","[-2.776, 0.553]"
3363,"[274.921, 110.173]","[0.195, 1.129]","[3.035, 0.307]"
3364,"[200.53, 172.808]","[0.985, 0.083]","[2.944, -0.195]"
3365,"[275.162, 153.095]","[-0.262, 0.373]","[-0.93, 3.073]"
3366,"[183.706, 181.991]","[-0.28, -1.148]","[0.182, -3.015]"
3367,"[409.088, 239.967]","[-0.565, 0.214]","[-0.3, 0.73]"
3368,"[239.282, 204.894]","[0.214, 0.771]","[-2.731, 0.403]"
3369,"[202.043, 182.803]","[-0.361, 0.027]","[0.874, -2.139]"
3370,"[218.122, 154.992]","[0.929, 0.048]","[2.353, -0.346]"
3371,"[210.624, 191.31]","[-0.032, -0.674]","[-2.98, -0.054]"
3372,"[197.714, 194.525]","[0.757, 0.502]","[2.128, -1.03]"
3373,"[239.189, 220.544]","[-1.61, -1.412]","[-0.678, 2.404]"
3374,"[253.657, 162.582]","[0.856, 1.185]","[-0.777, 1.926]"
3375,"[203.072, 174.221]","[-1.3, -0.694]","[-1.383, 1.813]"
3376,"[201.163, 190.631]","[1.635, 1.84]","[1.577, -1.604]"
3377,"[206.016, 172.419]","[0.106, 1.077]","[0.496, -2.231]"
3378,"[196.762, 121.661]","[0.604, -1.043]","[-1.099, 1.071]"
3379,"[263.193, 161.696]","[-0.177, 0.473]","[2.516, 0.361]"
3380,"[347.554, 326.255]","[-1.308, -1.336]","[-2.481, 0.281]"
3381,"[78.969, 71.819]","[2.186, -1.156]","[0.083, 2.494]"
3382,"[215.291, 149.654]","[0.288, -1.481]","[-2.951, -0.844]"
3383,"[225.678, 181.766]","[1.28, 1.386]","[1.594, -1.019]"
3384,"[325.828, 113.078]","[0.35, -0.261]","[-0.843, 1.985]"
3385,"[190.221, 188.2]","[0.784, 0.089]","[-0.828, 2.446]"
3386,"[205.73, 191.96]","[1.382, 1.974]","[-2.277, 1.055]"
3387,"[174.203, 108.147]","[0.543, -1.379]","[0.286, -2.573]"
3388,"[253.811, 153.472]","[0.032, 0.486]","[0.578, -2.002]"
3389,"[345.588, 101.386]","[0.26, 1.137]","[-0.059, 2.971]"
3390,"[204.117, 126.331]","[-1.666, -0.359]","[-0.707, 2.592]"
3391,"[224.838, 177.755]","[-1.185, -2.201]","[-1.04, -3.046]"
3392,"[130.464, 121.667]","[-0.215, 1.992]","[-1.967, 1.142]"
3393,"[209.02, 118.082]","[1.077, -0.406]","[0.784, -2.684]"
3394,"[162.136, 158.306]","[-1.376, 1.061]","[-0.383, 2.732]"
3395,"[204.38, 187.73]","[0.707, 0.99]","[2.365, -0.923]"
3396,"[193.242, 156.103]","[1.14, 0.127]","[0.31, 2.905]"
3397,"[345.711, 110.291]","[-0.944, -0.862]","[-1.529, 1.902]"
3398,"[230.907, 148.422]","[0.796, 0.246]","[1.826, -0.996]"
3399,"[241.07, 98.836]","[-0.288, -1.872]","[-2.553, 0.08]"
3400,"[222.236, 108.618]","[-0.727, 0.089]","[-0.64, 2.568]"
3401,"[209.363, 191.351]","[-1.857, -1.962]","[-2.425, 0.642]"
3402,"[182.117, 177.87]","[1.059, 1.986]","[1.943, -0.97]"
3403,"[246.048, 145.726]","[-0.167, -1.158]","[0.535, -2.584]"
3404,"[151.385, 121.423]","[-0.146, -0.122]","[-0.58, -2.598]"
3405,"[220.196, 199.316]","[0.123, -0.176]","[1.061, -2.131]"
3406,"[164.765, 150.783]","[1.043, 0.068]","[1.897, -0.995]"
3407,"[215.647, 191.658]","[-0.053, -0.206]","[-0.207, 2.948]"
3408,"[250.634, 238.69]","[-0.075, 0.147]","[-2.352, -0.434]"
3409,"[205.931, 186.738]","[-1.461, -0.91]","[0.563, -3.027]"
3410,"[225.226, 205.651]","[-0.403, -0.656]","[2.214, -1.025]"
3411,"[157.173, 137.17]","[1.816, 0.176]","[1.805, -1.618]"
3412,"[208.12, 206.205]","[0.238, 0.755]","[-0.032, -2.398]"
3413,"[196.423, 171.29]","[0.305, 1.11]","[0.385, -2.818]"
3414,"[204.6, 194.205]","[1.017, 1.3]","[1.8, -1.286]"
3415,"[216.309, 152.411]","[-0.066, 0.81]","[-0.297, -3.061]"
3416,"[182.713, 162.372]","[-0.641, 0.587]","[-0.031, -2.841]"
3417,"[182.89, 175.704]","[1.313, 0.422]","[-1.047, 2.112]"
3418,"[123.172, 114.247]","[0.279, -1.897]","[-0.861, 2.262]"
3419,"[193.581, 191.111]","[0.199, 0.867]","[-0.623, 2.237]"
3420,"[358.366, 181.737]","[0.896, 0.329]","[1.942, -2.707]"
3421,"[169.758, 162.741]","[0.704, 2.022]","[-1.098, 2.097]"
3422,"[206.045, 184.501]","[-1.075, -0.936]","[0.447, -2.85]"
3423,"[135.292, 124.197]","[0.621, -1.275]","[-0.434, 2.976]"
3424,"[208.015, 190.071]","[-0.985, -0.876]","[1.782, -1.267]"
3425,"[248.77, 163.863]","[-0.697, -1.206]","[-1.399, 2.15]"
3426,"[271.086, 160.529]","[-1.102, -0.899]","[1.871, -0.767]"
3427,"[196.754, 194.29]","[-0.652, -1.269]","[1.094, -2.017]"
3428,"[218.574, 198.652]","[1.149, 1.566]","[-2.646, 1.146]"
3429,"[191.284, 178.145]","[-0.011, -1.182]","[0.077, 2.636]"
3430,"[246.257, 182.952]","[-2.12, -1.753]","[2.095, -1.977]"
3431,"[161.69, 152.084]","[1.663, -0.323]","[-0.501, 0.529]"
3432,"[252.833, 152.725]","[-0.062, -0.445]","[1.441, -1.661]"
3433,"[456.288, 391.226]","[-1.356, -0.207]","[-3.106, 0.136]"
3434,"[396.016, 158.986]","[0.077, -0.308]","[-0.212, 1.552]"
3435,"[276.108, 183.648]","[0.365, -0.195]","[3.071, 1.082]"
3436,"[209.033, 146.647]","[-0.007, 0.97]","[-1.454, 1.728]"
3437,"[202.732, 180.007]","[1.576, 1.176]","[-2.197, 0.862]"
3438,"[140.334, 128.292]","[-0.268, -2.161]","[0.959, -2.242]"
3439,"[207.697, 184.278]","[-1.303, -0.751]","[-0.454, 2.62]"
3440,"[370.093, 367.747]","[-1.011, -0.931]","[1.715, -1.541]"
3441,"[194.556, 187.511]","[1.39, 1.544]","[1.521, -1.675]"
3442,"[206.509, 189.714]","[1.427, 0.775]","[-0.732, 2.426]"
3443,"[201.876, 150.641]","[1.512, 0.377]","[2.839, -0.754]"
3444,"[206.906, 204.115]","[-0.835, -0.128]","[-1.685, 1.547]"
3445,"[206.288, 158.906]","[1.207, 2.117]","[0.676, -2.473]"
3446,"[74.924, 58.807]","[0.58, -1.843]","[-1.986, 1.429]"
3447,"[140.838, 134.051]","[1.124, -0.662]","[-0.737, 2.255]"
3448,"[169.394, 100.426]","[1.414, -0.5]","[-2.203, 1.725]"
3449,"[207.747, 188.602]","[-0.875, -1.211]","[-3.131, 0.194]"
3450,"[147.183, 57.823]","[-0.416, 2.372]","[-2.095, 1.118]"
3451,"[218.466, 200.359]","[-0.836, -0.94]","[-2.415, 0.26]"
3452,"[238.147, 166.195]","[0.396, 0.516]","[3.102, 0.007]"
3453,"[217.901, 179.127]","[-1.344, -1.637]","[-1.682, 1.583]"
3454,"[187.018, 177.902]","[-0.291, 0.468]","[1.174, -2.013]"
3455,"[227.908, 169.243]","[0.116, -0.146]","[-2.003, 1.266]"
3456,"[224.665, 185.71]","[-0.79, -0.001]","[1.878, -1.843]"
3457,"[214.988, 195.366]","[0.473, 1.159]","[3.104, 0.753]"
3458,"[209.283, 207.221]","[1.967, 1.645]","[1.819, -1.279]"
3459,"[203.286, 192.062]","[0.702, 0.42]","[-2.663, 0.385]"
3460,"[225.752, 162.692]","[1.142, 0.835]","[0.435, -2.784]"
3461,"[272.792, 111.543]","[0.235, -2.294]","[1.411, 1.829]"
3462,"[231.097, 196.289]","[0.052, 0.423]","[0.503, -2.402]"
3463,"[205.528, 194.802]","[-1.246, -0.426]","[-2.742, 1.257]"
3464,"[209.736, 197.391]","[0.466, 0.05]","[-2.595, 1.095]"
3465,"[385.693, 295.735]","[1.487, 1.006]","[2.254, -1.067]"
3466,"[203.219, 184.714]","[1.156, 0.602]","[-1.75, 1.347]"
3467,"[212.93, 171.346]","[0.39, -0.188]","[0.958, -2.14]"
