,Momenta,Eta,Phi
2762,"[279.787, 228.592]","[-0.305, -0.259]","[-2.162, 0.947]"
2763,"[244.046, 236.469]","[-1.048, -0.5]","[1.541, -1.49]"
2764,"[352.913, 208.13]","[0.274, 0.048]","[2.776, 0.523]"
2765,"[248.355, 246.115]","[0.497, 0.569]","[-0.501, 2.642]"
2766,"[200.178, 198.927]","[1.218, -0.179]","[2.272, -1.179]"
2767,"[231.975, 172.712]","[0.288, -1.145]","[-1.588, 2.028]"
2768,"[225.755, 191.941]","[1.098, -0.014]","[-0.354, 2.865]"
2769,"[242.189, 232.969]","[0.901, 1.467]","[1.933, -1.23]"
2770,"[241.735, 208.171]","[0.1, 0.153]","[-1.75, 1.47]"
2771,"[286.841, 252.015]","[0.942, 0.994]","[-1.055, 2.827]"
2772,"[353.159, 322.866]","[-0.581, -0.481]","[-2.16, 0.545]"
2773,"[226.654, 206.802]","[0.854, -0.331]","[-0.206, -2.675]"
2774,"[280.554, 221.564]","[-0.832, -0.773]","[-2.149, 0.77]"
2775,"[301.008, 200.168]","[1.452, 0.848]","[0.878, -2.213]"
2776,"[191.742, 183.787]","[-0.954, 0.5]","[3.023, -0.086]"
2777,"[242.867, 209.485]","[0.563, 1.201]","[2.317, -0.925]"
2778,"[136.785, 108.341]","[-1.63, 1.058]","[0.28, -2.782]"
2779,"[213.476, 211.669]","[1.309, 1.61]","[-1.815, 1.502]"
2780,"[248.193, 239.984]","[1.131, 0.574]","[1.118, -2.317]"
2781,"[231.917, 227.814]","[0.294, -0.569]","[-0.705, 2.392]"
2782,"[1448.512, 1196.95]","[-0.089, -0.686]","[2.324, -0.784]"
2783,"[285.428, 203.515]","[0.527, 0.451]","[1.904, -1.083]"
2784,"[219.54, 162.556]","[0.377, 1.879]","[0.72, -2.574]"
2785,"[315.496, 189.713]","[0.581, 1.379]","[-2.208, 0.099]"
2786,"[250.776, 247.335]","[-0.789, -0.435]","[-1.122, 2.315]"
2787,"[206.695, 193.317]","[0.235, 1.608]","[0.778, -2.032]"
2788,"[224.496, 196.357]","[0.09, 1.266]","[2.238, -0.915]"
2789,"[237.275, 124.811]","[0.988, -0.888]","[0.868, -1.819]"
2790,"[233.491, 219.348]","[-0.284, -0.597]","[-0.202, 2.968]"
2791,"[259.843, 218.102]","[0.537, -0.124]","[-1.074, 2.007]"
2792,"[252.807, 194.644]","[0.32, -0.853]","[1.399, -1.103]"
2793,"[198.592, 160.523]","[-0.273, 0.219]","[-2.229, 0.745]"
2794,"[293.943, 211.397]","[-1.761, -1.755]","[-2.358, 0.803]"
2795,"[400.777, 161.961]","[0.239, -0.72]","[-0.403, 2.158]"
2796,"[232.983, 142.889]","[-0.918, 0.524]","[2.127, -0.63]"
2797,"[326.394, 208.721]","[-1.346, -1.144]","[-1.084, 1.932]"
2798,"[373.843, 246.917]","[0.722, 0.934]","[2.991, -0.168]"
2799,"[244.098, 189.562]","[0.918, -0.232]","[1.471, -1.795]"
2800,"[256.624, 223.886]","[0.221, 1.25]","[2.475, -1.571]"
2801,"[204.692, 111.177]","[0.397, -1.891]","[2.359, 0.365]"
2802,"[255.178, 248.916]","[-0.161, 0.172]","[0.909, -2.302]"
2803,"[215.404, 204.113]","[0.724, -0.512]","[-2.751, 0.361]"
2804,"[298.008, 225.54]","[-0.754, -0.998]","[-1.821, 1.117]"
2805,"[227.726, 184.596]","[1.596, 0.24]","[-2.007, 1.86]"
2806,"[232.62, 228.921]","[-0.485, 0.36]","[2.984, -0.295]"
2807,"[267.741, 217.992]","[0.295, 0.968]","[1.641, -1.287]"
2808,"[228.169, 222.188]","[-0.82, -1.691]","[1.624, -1.457]"
2809,"[245.296, 204.214]","[-0.165, 0.831]","[2.231, -0.684]"
2810,"[260.282, 251.86]","[-1.751, -2.102]","[-2.469, -0.046]"
2811,"[306.106, 191.965]","[0.752, 0.204]","[-1.184, 2.085]"
2812,"[253.685, 249.132]","[-0.811, -0.879]","[0.925, -2.171]"
2813,"[257.075, 179.58]","[0.269, -0.991]","[-1.416, 2.111]"
2814,"[275.311, 204.042]","[1.038, 0.43]","[-0.109, -3.092]"
2815,"[240.595, 237.91]","[-0.074, -0.304]","[0.195, -2.94]"
2816,"[289.968, 261.374]","[0.364, 0.103]","[-1.053, 1.923]"
2817,"[272.525, 203.675]","[1.344, 0.577]","[3.03, 0.149]"
2818,"[210.201, 199.653]","[1.824, 0.53]","[2.16, -0.942]"
2819,"[247.591, 245.035]","[0.229, 0.737]","[-0.898, 2.187]"
2820,"[188.237, 173.445]","[1.192, -0.556]","[-2.358, 0.62]"
2821,"[224.074, 141.688]","[0.081, 1.756]","[-1.1, 1.784]"
2822,"[254.707, 241.314]","[0.401, 0.613]","[0.716, -2.73]"
2823,"[274.763, 224.243]","[-0.879, -0.284]","[-2.929, 0.731]"
2824,"[191.093, 166.279]","[2.093, 0.389]","[-2.125, 1.146]"
2825,"[246.475, 171.431]","[0.724, 2.138]","[-0.931, 1.642]"
2826,"[244.831, 226.721]","[1.178, 0.461]","[0.018, 3.084]"
2827,"[248.52, 241.588]","[-0.999, -1.44]","[2.975, -0.322]"
2828,"[544.257, 116.962]","[0.327, 0.591]","[-2.283, 0.512]"
2829,"[363.352, 133.77]","[0.188, -0.923]","[-1.786, 2.05]"
2830,"[257.4, 235.052]","[-0.707, -1.079]","[-0.051, 2.614]"
2831,"[498.697, 344.05]","[0.723, 1.552]","[-2.136, -3.018]"
2832,"[265.379, 236.363]","[0.696, 0.468]","[2.344, -1.039]"
2833,"[514.718, 124.927]","[0.751, -0.547]","[1.62, 0.094]"
2834,"[230.426, 213.419]","[-0.73, 0.405]","[1.24, -1.7]"
2835,"[278.859, 242.461]","[-1.314, -1.386]","[1.391, -1.194]"
2836,"[472.486, 321.845]","[0.371, -0.328]","[-0.263, 0.86]"
2837,"[433.49, 123.988]","[-1.446, -2.188]","[1.831, -2.197]"
2838,"[220.981, 189.992]","[-1.12, 0.043]","[-0.879, 2.605]"
2839,"[214.154, 125.891]","[0.589, -1.352]","[-1.952, 1.232]"
2840,"[148.789, 132.141]","[0.064, -2.274]","[2.926, 0.185]"
2841,"[214.216, 212.885]","[-0.328, 0.472]","[1.124, -2.144]"
2842,"[100.238, 94.928]","[-2.229, 1.616]","[1.176, -2.078]"
2843,"[203.312, 169.327]","[0.299, 1.905]","[2.269, -1.212]"
2844,"[267.039, 213.419]","[-0.242, 0.43]","[-0.751, 2.123]"
2845,"[289.423, 240.347]","[-1.015, 0.026]","[-0.617, 2.284]"
2846,"[336.645, 211.631]","[-0.183, -0.701]","[2.808, -1.289]"
2847,"[221.934, 179.166]","[-0.42, -2.118]","[1.429, -2.589]"
2848,"[321.232, 195.874]","[-0.874, -1.191]","[-2.581, 0.289]"
2849,"[229.84, 225.022]","[-0.115, 0.967]","[1.284, -1.937]"
2850,"[149.098, 134.206]","[0.198, -2.091]","[0.471, -2.792]"
2851,"[249.948, 212.067]","[1.559, 0.749]","[1.602, -1.516]"
2852,"[263.958, 245.047]","[-0.4, -0.457]","[2.966, 0.002]"
2853,"[265.272, 237.793]","[-1.003, -0.306]","[-1.135, 1.632]"
2854,"[141.073, 132.126]","[-1.494, 0.863]","[0.989, -1.7]"
2855,"[172.976, 107.903]","[1.078, -1.445]","[0.552, 2.681]"
2856,"[256.554, 219.295]","[-0.383, -1.127]","[-1.775, 0.994]"
2857,"[238.347, 208.953]","[-0.989, 0.034]","[-0.097, -3.036]"
2858,"[280.633, 224.837]","[0.744, 0.655]","[-2.368, 1.035]"
2859,"[262.185, 235.846]","[-1.034, -1.435]","[-2.736, 0.452]"
2860,"[161.594, 132.588]","[1.195, -1.032]","[-1.293, 1.765]"
2861,"[265.964, 218.83]","[-0.052, 0.096]","[2.582, -0.526]"
2862,"[244.655, 225.315]","[0.72, 1.205]","[1.772, -1.458]"
2863,"[207.553, 203.644]","[2.314, 1.248]","[-0.565, 2.785]"
2864,"[341.948, 333.873]","[1.105, 1.495]","[-2.826, 0.382]"
2865,"[243.276, 233.392]","[-1.582, -0.771]","[-0.751, 2.596]"
2866,"[175.43, 135.143]","[0.372, -1.855]","[1.64, -1.381]"
2867,"[268.121, 234.944]","[-0.065, 0.036]","[-0.733, 2.174]"
2868,"[248.65, 240.681]","[-1.432, -1.8]","[-0.632, 2.418]"
2869,"[268.087, 228.302]","[1.061, 1.064]","[-2.681, 0.313]"
2870,"[185.334, 182.364]","[-1.496, -0.738]","[-1.879, 0.475]"
2871,"[273.214, 226.294]","[1.618, 1.57]","[2.615, -0.721]"
2872,"[331.342, 189.201]","[-0.469, -0.36]","[0.95, -2.24]"
2873,"[248.426, 181.971]","[0.067, 0.397]","[0.924, -2.3]"
2874,"[218.696, 161.029]","[-0.332, 1.323]","[-1.443, 1.1]"
2875,"[245.729, 229.512]","[-0.501, -0.889]","[0.616, -2.478]"
2876,"[330.087, 180.906]","[-0.424, 0.152]","[-2.914, -0.476]"
2877,"[249.215, 169.371]","[0.799, -0.459]","[-0.342, 2.807]"
2878,"[269.29, 224.699]","[0.255, 0.492]","[0.438, -2.669]"
2879,"[227.792, 205.618]","[-0.29, 0.841]","[2.275, -0.699]"
2880,"[244.04, 212.004]","[-2.161, -1.338]","[2.397, -0.949]"
2881,"[243.189, 236.695]","[-1.581, -2.025]","[2.606, -0.702]"
2882,"[199.239, 126.723]","[-0.342, -2.461]","[0.565, -1.832]"
2883,"[253.423, 244.524]","[-1.342, -1.102]","[-0.654, 2.391]"
2884,"[143.007, 138.773]","[-2.158, 0.2]","[-2.276, 0.809]"
2885,"[327.605, 211.18]","[-0.577, -0.902]","[0.144, 2.604]"
2886,"[221.833, 206.297]","[0.898, 2.085]","[-2.714, 0.56]"
2887,"[220.936, 205.374]","[-0.163, 1.006]","[-2.098, 1.151]"
2888,"[243.738, 159.715]","[-0.66, -0.051]","[-2.872, -0.18]"
2889,"[229.044, 224.109]","[1.448, 2.308]","[0.337, -2.791]"
2890,"[247.419, 232.845]","[1.708, 1.268]","[-0.648, 2.425]"
2891,"[290.186, 190.377]","[0.297, 1.147]","[-3.064, 0.695]"
2892,"[244.876, 230.974]","[1.493, 0.806]","[1.822, -1.305]"
2893,"[254.243, 166.334]","[-1.271, 0.042]","[2.418, -0.752]"
2894,"[233.394, 217.992]","[1.443, 0.698]","[0.145, -3.112]"
2895,"[1270.62, 1269.67]","[-0.217, -0.617]","[-0.279, 2.954]"
2896,"[304.393, 216.658]","[-0.289, -0.263]","[-0.885, 2.381]"
2897,"[202.916, 199.199]","[1.529, 0.3]","[0.345, -2.664]"
2898,"[167.1, 157.998]","[-0.169, -2.178]","[2.778, -0.396]"
2899,"[285.292, 179.156]","[-0.97, 0.114]","[2.349, -1.128]"
2900,"[284.87, 211.106]","[1.605, 1.598]","[-1.206, 1.834]"
2901,"[263.574, 253.723]","[0.011, 0.006]","[-1.128, 2.013]"
2902,"[388.154, 209.103]","[-0.738, -1.46]","[0.768, -0.965]"
2903,"[1156.223, 447.607]","[0.195, 0.713]","[-1.49, -1.943]"
2904,"[270.098, 221.92]","[-0.984, -1.177]","[-1.831, 1.389]"
2905,"[279.368, 214.129]","[-0.744, -0.276]","[-0.103, 2.742]"
2906,"[265.64, 89.718]","[-0.016, 2.45]","[-0.494, -1.863]"
2907,"[446.931, 133.056]","[0.759, -0.216]","[-0.357, -2.428]"
2908,"[255.606, 107.508]","[0.199, 2.332]","[-0.958, 2.857]"
2909,"[202.688, 194.597]","[-1.691, -0.197]","[0.937, -3.088]"
2910,"[696.075, 557.625]","[-0.089, -0.206]","[-0.271, -3.018]"
2911,"[215.45, 189.616]","[0.61, -0.777]","[-2.073, 0.957]"
2912,"[216.565, 189.707]","[-1.662, -0.319]","[2.846, -0.209]"
2913,"[263.249, 249.186]","[-0.544, -0.255]","[-2.313, 1.252]"
2914,"[256.764, 249.622]","[0.273, 0.556]","[0.858, -2.238]"
2915,"[242.191, 186.873]","[0.648, 1.981]","[-1.989, 0.845]"
2916,"[222.227, 216.311]","[1.092, -0.003]","[0.126, -2.983]"
2917,"[271.237, 261.064]","[0.335, 0.209]","[1.105, -1.999]"
2918,"[248.829, 233.766]","[-2.07, -1.52]","[-0.384, 2.851]"
2919,"[266.967, 234.059]","[-1.428, -1.255]","[2.068, -1.17]"
2920,"[249.193, 229.385]","[0.089, 0.762]","[1.296, -1.854]"
2921,"[270.881, 223.7]","[-1.924, -1.586]","[-3.041, -0.027]"
2922,"[349.043, 188.389]","[-0.315, -0.46]","[1.993, -0.903]"
2923,"[244.187, 229.451]","[0.478, 1.121]","[-1.464, 1.619]"
2924,"[249.863, 243.48]","[-0.895, -0.667]","[-3.017, 0.213]"
2925,"[247.031, 219.399]","[0.824, 1.629]","[-1.322, 1.851]"
2926,"[112.557, 73.924]","[1.563, -1.829]","[-0.342, 2.882]"
2927,"[251.52, 242.593]","[1.188, 1.16]","[0.95, -2.175]"
2928,"[261.164, 238.435]","[-1.188, -0.348]","[-0.532, 2.542]"
2929,"[252.065, 241.705]","[-0.029, -0.103]","[-3.031, 0.012]"
2930,"[658.526, 52.717]","[1.102, -0.932]","[-2.506, -1.063]"
2931,"[302.005, 214.82]","[-0.07, -0.362]","[-2.936, -0.129]"
2932,"[280.647, 227.56]","[-0.492, -0.621]","[-0.31, 2.604]"
2933,"[606.608, 54.941]","[-0.863, 0.877]","[0.539, -2.52]"
2934,"[242.154, 235.168]","[-0.997, -1.466]","[-2.017, 1.196]"
2935,"[268.69, 244.989]","[-0.02, -0.23]","[-2.427, 0.19]"
2936,"[312.97, 211.931]","[2.019, 1.471]","[1.692, -0.705]"
2937,"[88.179, 80.677]","[0.993, -2.474]","[2.443, -0.012]"
2938,"[270.766, 209.328]","[-1.131, -0.612]","[-2.03, 1.469]"
2939,"[267.44, 173.996]","[1.331, 0.304]","[-1.89, 0.998]"
2940,"[295.457, 213.985]","[-0.59, -0.861]","[-1.14, 2.462]"
2941,"[242.051, 237.101]","[-0.847, -0.77]","[0.912, -2.237]"
2942,"[262.907, 61.694]","[-0.486, -0.886]","[2.313, -1.163]"
2943,"[434.084, 160.697]","[-0.249, -0.557]","[3.018, -0.768]"
2944,"[266.246, 240.035]","[-0.831, -1.082]","[2.887, -0.076]"
2945,"[291.104, 202.419]","[0.065, -0.024]","[-2.661, 1.056]"
2946,"[257.293, 225.276]","[-0.496, -0.888]","[0.982, -2.203]"
2947,"[271.603, 217.406]","[1.64, 1.486]","[1.833, -0.867]"
2948,"[264.073, 179.159]","[1.745, 0.768]","[-0.56, 2.687]"
2949,"[407.209, 379.888]","[0.644, -0.655]","[-0.383, 2.803]"
2950,"[292.042, 239.636]","[0.856, 0.539]","[0.688, -1.949]"
2951,"[457.23, 139.683]","[0.601, 0.578]","[-0.638, 2.0]"
2952,"[306.302, 244.882]","[1.352, 1.514]","[2.617, -1.424]"
2953,"[150.834, 132.877]","[0.992, -1.357]","[-0.654, 2.812]"
2954,"[198.91, 162.551]","[-0.111, 1.601]","[0.665, -2.341]"
2955,"[297.384, 275.609]","[0.185, -0.317]","[-1.91, 1.254]"
2956,"[239.934, 217.521]","[-1.752, -2.32]","[0.314, -2.622]"
2957,"[267.996, 215.757]","[-0.584, -0.052]","[1.389, -1.84]"
2958,"[253.956, 233.687]","[0.561, 0.984]","[2.23, -0.853]"
2959,"[319.559, 198.049]","[-0.355, -0.243]","[-2.089, 1.134]"
2960,"[329.593, 185.883]","[0.333, 1.251]","[0.773, -1.379]"
2961,"[630.865, 90.804]","[-0.334, -2.106]","[2.838, 2.437]"
2962,"[282.644, 189.228]","[1.927, 0.776]","[0.341, 2.657]"
2963,"[243.507, 234.669]","[-0.467, -1.147]","[0.277, -2.648]"
2964,"[248.906, 226.324]","[0.707, 0.24]","[2.246, -1.051]"
2965,"[256.205, 253.212]","[0.799, 0.957]","[-1.676, 1.468]"
2966,"[325.01, 188.064]","[-0.766, -0.654]","[-1.991, 1.168]"
2967,"[274.883, 213.515]","[-0.122, 0.629]","[-0.307, 2.379]"
2968,"[225.519, 175.658]","[-0.107, -1.57]","[-2.024, 0.723]"
2969,"[240.208, 201.522]","[1.509, 2.349]","[-2.066, 0.82]"
2970,"[299.946, 122.6]","[-1.822, -0.249]","[0.085, 2.771]"
2971,"[223.324, 216.156]","[0.102, -0.882]","[1.844, -1.332]"
2972,"[213.74, 170.836]","[0.292, -1.162]","[-0.122, -3.008]"
2973,"[231.328, 215.039]","[0.051, 0.991]","[2.07, -1.146]"
2974,"[350.13, 282.731]","[0.318, -0.239]","[1.535, -0.171]"
2975,"[261.7, 243.909]","[1.497, 1.817]","[-2.739, 0.235]"
2976,"[212.918, 194.515]","[-0.312, 0.944]","[-2.695, 0.691]"
2977,"[334.683, 174.461]","[-0.327, -0.749]","[-2.296, 0.728]"
2978,"[273.793, 190.896]","[-1.511, -0.637]","[-0.739, 2.688]"
2979,"[235.718, 222.277]","[-0.065, 0.782]","[2.669, -0.516]"
2980,"[251.455, 202.911]","[-0.181, 0.679]","[-3.0, 0.411]"
2981,"[257.69, 252.212]","[-0.794, -0.764]","[1.774, -1.273]"
2982,"[257.931, 206.595]","[-0.072, 0.896]","[2.587, 0.009]"
2983,"[232.455, 193.734]","[2.069, 0.793]","[0.7, -2.437]"
2984,"[202.762, 187.247]","[-0.738, 0.761]","[0.382, -2.516]"
2985,"[240.246, 214.51]","[-0.594, 0.291]","[-2.921, 0.229]"
2986,"[223.336, 220.933]","[2.066, 1.026]","[0.067, -3.133]"
2987,"[263.342, 227.778]","[-0.217, -0.694]","[0.404, -2.447]"
2988,"[188.748, 161.268]","[-1.1, 0.789]","[0.24, -2.882]"
2989,"[199.735, 198.617]","[1.13, -0.065]","[-1.083, 2.143]"
2990,"[220.296, 201.97]","[0.303, -0.809]","[-0.004, 2.794]"
2991,"[332.216, 96.531]","[0.871, 0.126]","[0.68, -2.513]"
2992,"[269.226, 188.855]","[1.047, 1.012]","[0.757, -2.394]"
2993,"[168.025, 165.992]","[-1.432, 0.52]","[-1.99, 0.596]"
2994,"[388.61, 231.026]","[-0.268, 0.068]","[0.448, -1.485]"
2995,"[93.966, 88.239]","[1.811, -1.42]","[-1.156, 2.081]"
2996,"[351.795, 90.83]","[-0.625, 1.162]","[-2.091, 1.401]"
2997,"[272.814, 245.229]","[0.339, 0.507]","[-1.309, 2.232]"
2998,"[275.558, 246.92]","[0.833, 0.643]","[-1.204, 2.585]"
2999,"[244.163, 237.945]","[-0.83, -0.245]","[2.971, -0.316]"
3000,"[317.751, 183.499]","[0.222, 0.642]","[-1.782, 1.008]"
3001,"[269.114, 225.968]","[-0.276, -0.319]","[1.465, -1.423]"
3002,"[286.423, 254.334]","[0.46, 0.388]","[1.391, -1.784]"
3003,"[256.174, 220.06]","[0.552, -0.077]","[-2.095, 1.076]"
3004,"[179.43, 137.804]","[0.149, 2.222]","[-1.601, 1.431]"
3005,"[258.142, 170.16]","[1.724, 0.006]","[-0.316, -1.85]"
3006,"[254.818, 229.776]","[-0.974, -0.661]","[-2.491, 0.655]"
3007,"[511.818, 391.049]","[-1.091, 0.57]","[1.897, -1.181]"
3008,"[264.865, 209.562]","[1.219, 0.241]","[-1.546, 0.859]"
3009,"[220.605, 201.365]","[0.644, -0.392]","[0.126, -3.06]"
3010,"[247.306, 241.755]","[-0.108, -0.27]","[-1.102, 2.111]"
3011,"[215.411, 211.531]","[-0.218, 1.165]","[0.93, -2.622]"
3012,"[254.362, 108.756]","[-0.834, 1.114]","[0.192, -2.485]"
3013,"[274.812, 228.473]","[1.255, 1.35]","[-1.548, 1.718]"
3014,"[247.579, 225.221]","[1.872, 1.061]","[2.4, -0.466]"
3015,"[132.81, 96.885]","[1.219, 0.035]","[2.096, -2.283]"
3016,"[286.836, 239.072]","[0.688, 0.807]","[0.287, 2.816]"
3017,"[259.759, 245.522]","[-0.807, -0.466]","[2.727, -0.078]"
3018,"[200.242, 120.722]","[-0.701, 1.419]","[1.88, -0.905]"
3019,"[313.321, 250.337]","[-1.504, -0.218]","[-1.438, -2.445]"
3020,"[294.047, 199.908]","[1.348, 0.908]","[2.562, -0.518]"
3021,"[225.134, 91.775]","[-0.303, 2.203]","[1.36, 0.108]"
3022,"[253.405, 212.074]","[-0.547, 0.168]","[0.633, -2.561]"
3023,"[281.244, 66.808]","[0.147, -2.282]","[2.0, -0.422]"
3024,"[241.331, 102.607]","[0.346, 1.383]","[-1.264, 2.284]"
3025,"[250.441, 249.672]","[-2.382, -0.742]","[2.184, -0.928]"
3026,"[246.795, 246.75]","[-0.277, -0.691]","[-0.346, 3.012]"
3027,"[267.36, 220.682]","[0.982, 1.268]","[1.193, -2.065]"
3028,"[276.082, 89.996]","[-0.708, 0.161]","[-2.517, 0.04]"
3029,"[300.981, 278.908]","[0.738, 0.6]","[1.433, -1.738]"
3030,"[365.169, 214.209]","[0.815, 0.986]","[-0.077, 2.752]"
3031,"[211.147, 202.288]","[1.63, 0.295]","[-1.521, 1.3]"
3032,"[216.795, 176.127]","[-0.013, 1.194]","[-0.299, 2.716]"
3033,"[203.167, 186.502]","[-0.726, 0.762]","[1.075, -2.181]"
3034,"[289.112, 225.078]","[-1.85, -1.878]","[-3.069, -0.269]"
3035,"[288.196, 212.931]","[0.141, 0.31]","[-3.081, 0.152]"
3036,"[236.616, 215.151]","[-0.94, -0.02]","[-3.127, 0.006]"
3037,"[129.226, 105.954]","[-1.485, 1.266]","[-2.923, 0.233]"
3038,"[374.08, 124.157]","[-0.111, 1.639]","[1.671, 0.346]"
3039,"[221.427, 167.756]","[1.741, 0.258]","[1.365, -1.875]"
3040,"[247.151, 176.389]","[1.19, -0.091]","[-1.769, 1.743]"
3041,"[419.539, 128.481]","[0.756, 1.834]","[2.505, 0.524]"
3042,"[346.685, 264.525]","[0.409, 0.34]","[0.476, 2.389]"
3043,"[264.658, 187.936]","[0.486, -0.622]","[-0.633, 2.482]"
3044,"[356.694, 105.114]","[-0.607, 1.156]","[-1.797, 2.641]"
3045,"[293.738, 243.329]","[0.271, 0.223]","[-0.008, 2.602]"
3046,"[243.083, 212.656]","[0.028, -0.798]","[1.789, -1.484]"
3047,"[268.523, 244.18]","[0.847, 0.661]","[1.878, -0.705]"
3048,"[276.078, 215.875]","[0.485, 1.114]","[0.885, -1.946]"
3049,"[213.1, 149.463]","[0.097, -1.683]","[1.206, -1.656]"
3050,"[544.872, 116.818]","[0.235, -0.442]","[-0.394, -2.673]"
3051,"[330.457, 282.515]","[0.032, 0.884]","[0.995, 2.528]"
3052,"[253.804, 241.632]","[-1.422, -0.883]","[-2.03, 1.572]"
3053,"[227.034, 223.395]","[-0.414, -1.38]","[1.346, -2.024]"
3054,"[260.466, 211.607]","[1.015, 0.715]","[1.633, -1.856]"
3055,"[414.85, 164.911]","[-0.651, -1.442]","[-2.126, 1.985]"
3056,"[222.355, 178.283]","[-1.293, 0.089]","[2.69, -0.69]"
3057,"[235.661, 202.967]","[-1.395, -2.467]","[-1.351, 1.592]"
3058,"[268.487, 218.948]","[-0.065, -0.869]","[0.221, 2.719]"
3059,"[321.892, 194.492]","[-0.149, -0.523]","[1.337, -1.53]"
3060,"[251.483, 199.829]","[-0.661, -1.468]","[-0.987, 2.081]"
3061,"[317.612, 208.781]","[1.624, 0.949]","[-1.467, 2.155]"
3062,"[221.715, 208.797]","[-0.095, -1.264]","[2.12, -1.11]"
3063,"[233.686, 197.33]","[-0.641, -1.79]","[2.917, 0.027]"
3064,"[285.504, 178.451]","[-0.936, -1.872]","[-0.308, -2.952]"
3065,"[249.565, 205.188]","[1.36, 0.449]","[-1.18, 2.049]"
3066,"[215.237, 201.276]","[-1.317, -0.072]","[2.282, -0.88]"
3067,"[264.788, 240.72]","[-0.133, -0.296]","[0.216, -2.906]"
3068,"[238.205, 227.571]","[-1.607, -0.747]","[-0.812, 1.964]"
3069,"[486.791, 412.554]","[-0.133, -0.121]","[2.882, -0.098]"
3070,"[251.101, 249.091]","[1.495, 1.601]","[-0.897, 2.275]"
3071,"[244.066, 220.851]","[-0.83, -0.15]","[-1.086, 1.987]"
3072,"[230.496, 225.011]","[0.366, -0.605]","[-2.072, 1.845]"
3073,"[249.292, 216.132]","[0.032, -0.754]","[-1.022, 2.174]"
3074,"[265.867, 219.589]","[1.215, 0.943]","[2.291, -0.194]"
3075,"[396.92, 162.989]","[0.228, -0.033]","[1.887, -1.249]"
3076,"[259.085, 244.934]","[0.573, 0.703]","[-1.1, 2.308]"
3077,"[382.135, 232.442]","[-1.113, -0.779]","[0.465, -2.905]"
3078,"[419.919, 156.882]","[0.175, -0.005]","[-2.817, 0.169]"
3079,"[211.76, 206.509]","[0.162, -1.085]","[-1.003, 2.149]"
3080,"[305.383, 175.544]","[-0.757, 1.126]","[-0.559, -0.867]"
3081,"[261.466, 235.487]","[-1.425, -1.911]","[-2.014, 0.939]"
3082,"[235.328, 230.099]","[0.611, -0.302]","[0.724, -1.937]"
3083,"[240.458, 211.962]","[0.918, 0.12]","[-3.082, -0.253]"
3084,"[344.593, 117.673]","[0.854, 2.349]","[-0.7, 1.873]"
3085,"[263.027, 168.611]","[0.218, 1.421]","[-0.105, 3.038]"
3086,"[294.464, 167.683]","[-0.414, -1.325]","[1.876, -1.113]"
3087,"[157.202, 155.622]","[1.955, -0.212]","[-1.603, 1.763]"
3088,"[251.087, 238.174]","[-0.784, -1.396]","[-1.205, 1.741]"
3089,"[293.15, 205.193]","[-0.397, -0.093]","[-0.885, 2.329]"
3090,"[263.355, 185.053]","[1.427, 0.371]","[2.627, -0.269]"
3091,"[177.17, 176.362]","[-0.289, 1.458]","[2.617, -0.572]"
3092,"[231.757, 230.705]","[2.203, 2.347]","[1.167, -2.061]"
3093,"[222.122, 186.197]","[1.359, -0.002]","[-3.038, 0.612]"
3094,"[239.393, 208.283]","[-0.364, 0.631]","[1.721, -1.251]"
3095,"[239.71, 186.18]","[-0.646, 0.527]","[-2.435, 0.707]"
3096,"[247.348, 235.306]","[1.907, 1.444]","[1.02, -2.196]"
3097,"[225.081, 201.909]","[-0.214, 0.414]","[3.034, -0.128]"
3098,"[237.094, 211.348]","[1.93, 0.95]","[1.186, -1.707]"
3099,"[254.871, 238.07]","[-1.09, -0.758]","[2.532, -0.58]"
3100,"[212.982, 209.788]","[0.227, -1.01]","[1.193, -1.712]"
3101,"[180.683, 179.739]","[-2.485, -1.142]","[-1.496, 1.646]"
3102,"[203.71, 200.923]","[1.958, 0.58]","[-1.868, 1.306]"
3103,"[337.721, 214.455]","[-0.905, -0.72]","[1.459, -0.885]"
3104,"[333.236, 182.455]","[0.309, 0.065]","[2.831, -0.327]"
3105,"[234.977, 217.705]","[-1.694, -0.695]","[-0.765, 2.173]"
3106,"[188.575, 170.2]","[1.768, 0.091]","[1.814, -1.431]"
3107,"[251.362, 191.644]","[0.415, 1.465]","[-3.021, 0.34]"
3108,"[256.649, 235.366]","[0.65, 0.645]","[-2.255, 0.951]"
3109,"[269.466, 153.34]","[-1.04, 0.321]","[-3.136, -0.512]"
3110,"[250.949, 236.789]","[-0.45, -0.718]","[2.226, -1.183]"
3111,"[201.957, 196.171]","[-0.85, 0.355]","[-2.484, 0.709]"
3112,"[398.885, 158.905]","[0.371, 0.63]","[2.05, -1.585]"
3113,"[375.226, 272.612]","[1.016, 1.295]","[2.198, -2.259]"
3114,"[345.188, 234.713]","[0.774, 0.466]","[-1.919, 1.242]"
3115,"[299.486, 203.834]","[0.351, 0.64]","[-2.513, 0.552]"
3116,"[249.151, 241.493]","[0.191, 0.036]","[2.518, -0.553]"
3117,"[181.555, 170.704]","[-0.639, 1.023]","[-1.014, 1.543]"
3118,"[162.076, 142.432]","[-0.478, 0.797]","[-3.107, -0.121]"
3119,"[353.415, 176.362]","[-1.4, -1.08]","[-2.481, 0.796]"
