,Momenta,Eta,Phi
1700,"[506.942, 486.766]","[0.271, 0.18]","[-2.399, 0.706]"
1701,"[474.999, 189.455]","[-0.223, 0.576]","[2.878, -0.314]"
1702,"[305.236, 265.936]","[0.55, -1.529]","[-1.728, 0.757]"
1703,"[568.761, 397.53]","[-0.264, 0.417]","[0.604, -2.741]"
1704,"[562.635, 353.37]","[-0.167, -1.191]","[-2.554, 0.829]"
1705,"[686.584, 290.925]","[-0.249, 0.755]","[-1.765, 1.98]"
1706,"[633.928, 447.211]","[-1.333, -1.125]","[1.703, -0.732]"
1707,"[486.826, 477.358]","[0.36, -0.908]","[2.007, -1.22]"
1708,"[460.579, 452.909]","[0.987, 1.821]","[-2.898, 0.054]"
1709,"[513.357, 490.858]","[-0.515, -0.64]","[-1.273, 1.577]"
1710,"[487.143, 443.924]","[0.636, 1.391]","[0.262, -2.823]"
1711,"[373.434, 370.656]","[2.268, 0.68]","[1.796, -1.384]"
1712,"[544.589, 417.434]","[-0.653, 0.314]","[-2.918, 0.98]"
1713,"[443.407, 342.624]","[1.571, 0.166]","[-2.479, 0.81]"
1714,"[444.857, 433.273]","[0.131, 1.182]","[2.819, -0.715]"
1715,"[466.712, 290.681]","[-1.784, -0.148]","[0.239, -2.84]"
1716,"[419.83, 418.805]","[-0.363, 0.827]","[-1.41, 1.545]"
1717,"[362.251, 341.173]","[-0.946, 0.959]","[1.676, -0.624]"
1718,"[440.51, 431.298]","[0.453, -0.676]","[-2.203, 0.55]"
1719,"[408.468, 398.862]","[-0.505, -1.773]","[-1.977, 1.149]"
1720,"[442.334, 403.855]","[0.265, -0.947]","[-2.099, 1.147]"
1721,"[533.708, 462.952]","[-0.586, -0.867]","[-0.283, 2.902]"
1722,"[447.828, 425.872]","[-0.588, 0.514]","[2.335, -0.824]"
1723,"[292.001, 76.225]","[-0.634, 1.004]","[-2.431, -2.099]"
1724,"[536.422, 440.315]","[-0.407, -0.981]","[2.877, -0.616]"
1725,"[406.621, 400.511]","[1.002, -0.366]","[0.621, -2.389]"
1726,"[444.311, 356.856]","[-0.834, 0.576]","[2.749, -0.374]"
1727,"[501.616, 453.436]","[-1.658, -0.994]","[-1.928, 1.171]"
1728,"[442.85, 404.575]","[-0.834, 0.353]","[3.034, -0.195]"
1729,"[383.363, 305.795]","[0.907, -0.941]","[1.647, -1.286]"
1730,"[520.671, 454.798]","[0.876, 1.35]","[-1.195, 1.907]"
1731,"[603.495, 478.817]","[1.244, 0.886]","[1.708, -2.374]"
1732,"[488.826, 485.11]","[0.305, 0.929]","[-2.824, -0.04]"
1733,"[428.798, 412.883]","[-0.145, 1.04]","[1.628, -1.524]"
1734,"[534.498, 447.509]","[-0.363, 0.076]","[-2.164, 0.837]"
1735,"[526.596, 468.099]","[0.381, 0.08]","[-1.966, 1.084]"
1736,"[381.633, 302.325]","[-1.713, 0.147]","[2.116, -1.006]"
1737,"[671.979, 390.701]","[1.029, 1.361]","[0.127, 2.706]"
1738,"[410.222, 409.325]","[0.129, 1.45]","[-1.88, 1.148]"
1739,"[1051.334, 407.852]","[0.082, -0.33]","[0.796, 2.5]"
1740,"[485.571, 457.321]","[0.478, -0.192]","[-0.566, 2.618]"
1741,"[474.322, 459.0]","[0.142, -0.587]","[-1.962, 1.19]"
1742,"[486.209, 420.652]","[0.839, 0.005]","[2.687, -0.66]"
1743,"[436.606, 420.05]","[-1.484, -0.327]","[-0.544, 2.752]"
1744,"[401.004, 341.464]","[-0.2, 1.494]","[2.691, -1.071]"
1745,"[522.032, 482.424]","[1.115, 0.864]","[-2.695, 0.442]"
1746,"[437.248, 406.997]","[0.558, -0.634]","[1.581, -1.505]"
1747,"[504.801, 498.576]","[0.476, 0.633]","[-3.109, 0.131]"
1748,"[422.052, 381.2]","[-1.48, -0.267]","[0.923, -2.201]"
1749,"[496.943, 472.855]","[-0.045, 0.422]","[1.638, -1.492]"
1750,"[449.57, 436.316]","[0.607, -0.393]","[-0.537, 2.578]"
1751,"[573.781, 432.566]","[0.363, -0.205]","[3.077, 0.259]"
1752,"[502.379, 472.853]","[-0.59, -0.434]","[1.166, -1.983]"
1753,"[431.907, 413.44]","[1.27, 0.328]","[0.851, -2.257]"
1754,"[436.778, 416.79]","[-0.027, -1.195]","[-1.229, 1.962]"
1755,"[654.514, 379.392]","[-0.732, -0.893]","[0.886, -1.982]"
1756,"[562.059, 395.194]","[0.411, -0.367]","[-1.974, 1.202]"
1757,"[499.743, 498.952]","[-0.586, -0.253]","[-1.589, 1.511]"
1758,"[489.673, 441.925]","[-0.196, 0.623]","[1.911, -0.979]"
1759,"[386.079, 376.847]","[-1.224, 0.326]","[-2.494, 1.265]"
1760,"[500.692, 344.538]","[0.73, 1.937]","[-1.824, 1.561]"
1761,"[416.659, 391.552]","[0.505, 1.964]","[3.005, 1.004]"
1762,"[472.874, 89.88]","[0.583, -2.488]","[0.084, 2.685]"
1763,"[394.568, 387.422]","[0.065, 1.527]","[-2.725, 0.328]"
1764,"[573.763, 153.299]","[-0.512, 0.246]","[0.517, -2.143]"
1765,"[471.861, 423.679]","[-0.914, 0.061]","[2.027, -1.052]"
1766,"[319.239, 225.896]","[-1.739, 0.606]","[-1.636, 1.68]"
1767,"[602.531, 329.646]","[-0.469, 0.751]","[-2.778, -0.469]"
1768,"[437.279, 428.628]","[-0.288, -1.311]","[0.154, -3.005]"
1769,"[449.097, 444.227]","[-0.741, 0.23]","[1.982, -1.148]"
1770,"[493.635, 462.211]","[0.183, -0.536]","[-0.772, 2.361]"
1771,"[514.999, 469.049]","[0.91, 0.4]","[-1.387, 1.987]"
1772,"[313.469, 306.488]","[-0.433, 1.984]","[-0.429, -1.517]"
1773,"[530.093, 459.196]","[-0.781, -0.429]","[2.088, -0.986]"
1774,"[473.967, 430.129]","[-0.601, -1.514]","[0.469, -2.707]"
1775,"[499.023, 494.505]","[1.755, 1.844]","[-1.988, 1.188]"
1776,"[523.605, 373.754]","[-0.3, -1.314]","[-1.02, 2.226]"
1777,"[488.771, 412.131]","[0.334, 1.298]","[1.049, -2.315]"
1778,"[551.394, 444.603]","[-1.43, -1.1]","[-3.129, 0.189]"
1779,"[529.839, 472.264]","[0.626, 0.753]","[-1.061, 2.084]"
1780,"[608.037, 133.563]","[1.292, -0.891]","[-0.897, 0.942]"
1781,"[439.336, 429.057]","[1.044, -0.062]","[-0.695, 2.414]"
1782,"[647.644, 287.853]","[-0.267, 1.604]","[0.638, 1.48]"
1783,"[463.227, 303.394]","[-0.376, 1.239]","[-2.391, 0.382]"
1784,"[593.483, 264.113]","[0.417, -1.059]","[1.206, -1.565]"
1785,"[286.844, 242.875]","[0.884, -1.636]","[1.706, -1.394]"
1786,"[641.889, 272.505]","[0.348, -1.134]","[2.263, 0.117]"
1787,"[499.065, 460.025]","[-0.372, 0.124]","[1.192, -2.169]"
1788,"[587.899, 382.824]","[-0.566, 0.091]","[0.52, -2.491]"
1789,"[533.424, 445.31]","[-0.066, -0.552]","[0.963, -2.107]"
1790,"[630.876, 326.017]","[0.482, 1.434]","[-0.719, 2.589]"
1791,"[558.565, 494.441]","[-0.019, 0.25]","[3.093, -0.312]"
1792,"[272.621, 249.445]","[2.407, -0.18]","[-1.392, 1.763]"
1793,"[390.866, 375.646]","[0.543, 1.584]","[-2.076, 0.991]"
1794,"[598.336, 371.25]","[0.749, 0.103]","[-2.716, 0.766]"
1795,"[465.502, 464.664]","[-0.271, -0.447]","[-0.583, 2.635]"
1796,"[498.639, 490.772]","[1.011, 0.79]","[2.642, -0.536]"
1797,"[440.368, 398.434]","[-0.333, 0.916]","[-1.816, 1.521]"
1798,"[768.054, 352.474]","[-0.962, -0.337]","[0.394, 2.591]"
1799,"[510.498, 413.654]","[0.528, 1.309]","[-1.372, 1.906]"
1800,"[457.977, 399.613]","[1.008, -0.145]","[-1.302, 1.779]"
1801,"[452.084, 409.472]","[-0.059, 1.178]","[1.578, -1.983]"
1802,"[543.544, 413.215]","[2.068, 1.448]","[0.603, -2.567]"
1803,"[465.797, 435.002]","[-0.303, 0.639]","[-1.275, 1.666]"
1804,"[384.612, 346.348]","[0.122, 2.053]","[2.397, -0.608]"
1805,"[535.006, 420.029]","[-0.369, -1.12]","[-0.082, -2.853]"
1806,"[500.81, 492.969]","[0.63, 0.095]","[1.574, -1.611]"
1807,"[290.813, 289.187]","[-1.729, 0.553]","[-0.115, 3.018]"
1808,"[506.51, 478.694]","[-1.365, -0.543]","[0.834, -2.856]"
1809,"[412.711, 389.641]","[-1.684, -0.418]","[-1.086, 2.241]"
1810,"[472.37, 460.157]","[-0.524, -1.312]","[-2.412, 0.706]"
1811,"[479.126, 475.538]","[-1.219, -1.842]","[1.461, -1.667]"
1812,"[584.432, 433.795]","[-0.61, -0.629]","[-0.055, 2.732]"
1813,"[597.449, 384.62]","[-0.845, -0.276]","[-1.196, 2.023]"
1814,"[487.768, 480.48]","[-0.217, 0.238]","[-2.761, 0.387]"
1815,"[454.487, 401.486]","[1.493, 0.359]","[-0.895, 2.255]"
1816,"[520.844, 488.935]","[0.703, 0.838]","[0.739, -2.341]"
1817,"[498.606, 468.267]","[-0.018, 0.657]","[-2.084, 1.05]"
1818,"[271.881, 227.186]","[-1.889, 0.78]","[-1.0, 2.549]"
1819,"[486.533, 485.145]","[0.617, 0.078]","[-1.407, 1.729]"
1820,"[494.733, 436.18]","[-0.59, -1.119]","[-1.086, 2.039]"
1821,"[480.748, 437.832]","[0.139, 0.986]","[2.575, -0.49]"
1822,"[452.143, 391.826]","[-1.85, -0.674]","[-2.705, 0.319]"
1823,"[347.542, 316.582]","[-1.065, 0.737]","[2.319, -0.643]"
1824,"[336.878, 312.036]","[-1.769, 0.227]","[-2.935, 0.325]"
1825,"[471.654, 466.286]","[-0.706, 0.157]","[-0.881, 1.844]"
1826,"[527.401, 429.825]","[1.804, 1.158]","[2.175, -1.187]"
1827,"[528.908, 455.368]","[-0.014, 0.517]","[2.052, -0.855]"
1828,"[510.05, 488.576]","[1.304, 0.955]","[-1.17, 2.036]"
1829,"[462.126, 428.622]","[0.636, -0.344]","[1.66, -1.544]"
1830,"[462.236, 441.72]","[-1.391, -0.317]","[0.187, -2.366]"
1831,"[485.288, 476.119]","[1.248, 1.758]","[1.241, -1.844]"
1832,"[423.459, 383.758]","[-1.425, -0.079]","[1.996, -1.613]"
1833,"[475.548, 461.648]","[-0.829, -0.242]","[-2.173, 0.934]"
1834,"[481.737, 472.54]","[-0.085, -0.681]","[-2.987, 0.24]"
1835,"[482.52, 416.396]","[-0.192, 0.658]","[1.443, -1.821]"
1836,"[321.002, 294.632]","[1.91, -0.215]","[-2.638, 0.585]"
1837,"[420.662, 420.112]","[-1.288, -0.074]","[0.198, -2.932]"
1838,"[621.755, 389.353]","[-1.234, -1.8]","[-3.128, -0.454]"
1839,"[452.204, 345.212]","[-0.01, 1.401]","[1.161, -2.121]"
1840,"[432.861, 418.534]","[0.243, -0.9]","[-2.971, 0.287]"
1841,"[627.328, 238.578]","[1.278, -0.161]","[1.521, -2.065]"
1842,"[509.631, 504.574]","[0.615, 0.742]","[-1.67, 1.268]"
1843,"[522.389, 365.931]","[-0.936, 0.11]","[-0.72, 2.581]"
1844,"[406.334, 354.125]","[0.343, -1.097]","[-1.927, 1.508]"
1845,"[528.166, 459.298]","[-0.089, -0.421]","[1.033, -2.171]"
1846,"[737.712, 424.845]","[0.301, 0.696]","[0.526, -1.631]"
1847,"[484.923, 470.692]","[0.478, -0.272]","[-2.786, 0.183]"
1848,"[541.693, 424.499]","[0.064, -0.469]","[-0.035, 3.022]"
1849,"[427.217, 416.304]","[1.755, 0.585]","[0.344, -2.811]"
1850,"[475.792, 406.878]","[-0.767, 0.285]","[-1.993, 0.963]"
1851,"[467.097, 413.408]","[0.211, -0.544]","[-1.634, 1.403]"
1852,"[513.31, 451.94]","[-0.116, 0.041]","[0.278, -2.876]"
1853,"[477.924, 468.273]","[-0.396, -1.055]","[2.06, -1.072]"
1854,"[538.359, 435.631]","[0.145, -0.395]","[-1.375, 1.839]"
1855,"[560.706, 444.721]","[-1.415, -1.411]","[0.666, -2.109]"
1856,"[504.634, 500.083]","[-1.279, -1.359]","[-0.817, 2.314]"
1857,"[298.649, 293.376]","[0.038, -2.176]","[-0.303, 2.697]"
1858,"[607.617, 423.976]","[0.206, 0.15]","[2.023, -1.427]"
1859,"[839.247, 304.824]","[0.013, -0.013]","[-2.647, 0.655]"
1860,"[508.829, 393.629]","[-1.207, -0.241]","[-1.88, 1.067]"
1861,"[514.369, 462.719]","[0.084, -0.131]","[-0.917, 2.399]"
1862,"[462.394, 461.721]","[0.772, 1.285]","[-2.907, 0.316]"
1863,"[383.971, 376.09]","[0.568, 2.191]","[1.595, -1.578]"
1864,"[502.773, 489.316]","[-0.537, -0.329]","[-2.549, 0.566]"
1865,"[505.914, 465.524]","[-0.98, -0.658]","[-1.179, 2.029]"
1866,"[453.7, 376.624]","[-1.338, -0.281]","[-0.955, 1.967]"
1867,"[533.158, 470.932]","[0.316, 0.386]","[2.063, -0.798]"
1868,"[458.538, 447.221]","[-0.19, 0.688]","[-0.422, 2.751]"
1869,"[444.851, 386.265]","[1.697, 0.402]","[-0.227, 2.805]"
1870,"[571.517, 183.269]","[0.773, -1.234]","[-1.122, 1.89]"
1871,"[616.911, 219.441]","[0.249, 2.071]","[-2.747, -0.436]"
1872,"[531.387, 472.622]","[0.566, 0.205]","[3.115, 0.111]"
1873,"[530.818, 428.176]","[-1.132, -0.69]","[1.798, -1.293]"
1874,"[492.711, 410.68]","[0.819, -0.142]","[1.561, -1.84]"
1875,"[453.228, 444.58]","[0.024, -0.896]","[0.434, -2.792]"
1876,"[465.518, 417.208]","[-0.53, -1.492]","[0.335, -2.858]"
1877,"[591.603, 429.232]","[0.108, -0.07]","[0.288, -3.041]"
1878,"[450.596, 449.493]","[1.331, 0.459]","[2.608, -0.471]"
1879,"[498.676, 495.439]","[0.184, 0.112]","[-1.468, 1.63]"
1880,"[546.204, 499.699]","[-0.184, -0.182]","[-0.338, 2.234]"
1881,"[481.006, 473.689]","[0.627, -0.052]","[-2.837, 0.038]"
1882,"[734.223, 336.423]","[0.645, 0.298]","[-1.48, 1.346]"
1883,"[287.458, 270.972]","[0.895, -1.477]","[-1.116, 1.944]"
1884,"[545.438, 364.296]","[0.008, -0.503]","[1.356, -1.671]"
1885,"[647.101, 572.328]","[-0.274, 0.707]","[1.993, -0.951]"
1886,"[500.14, 477.666]","[-0.805, -1.202]","[-1.668, 1.481]"
1887,"[493.457, 337.442]","[-1.654, -0.218]","[1.209, -2.567]"
1888,"[447.222, 371.81]","[-0.101, -1.412]","[-3.122, -0.1]"
1889,"[430.186, 341.131]","[-0.216, 1.298]","[1.273, -1.68]"
1890,"[339.691, 328.867]","[0.871, -0.997]","[0.669, -2.521]"
1891,"[401.159, 395.789]","[-1.349, 0.05]","[-1.04, 2.113]"
1892,"[759.833, 334.204]","[1.04, 0.603]","[1.497, -2.226]"
1893,"[500.588, 472.074]","[0.264, 1.072]","[0.578, -1.766]"
1894,"[480.484, 477.155]","[-0.381, -1.017]","[1.263, -1.941]"
1895,"[556.554, 444.802]","[-1.104, -1.192]","[-1.915, 1.22]"
1896,"[481.934, 458.762]","[0.248, -0.423]","[1.41, -1.777]"
1897,"[496.862, 485.435]","[1.075, 0.768]","[1.834, -1.305]"
1898,"[485.882, 341.13]","[2.117, 0.74]","[-1.677, 1.583]"
1899,"[180.786, 175.965]","[-2.289, 1.067]","[-1.535, 1.67]"
1900,"[521.393, 486.081]","[0.824, 0.827]","[0.123, -3.039]"
1901,"[435.784, 354.814]","[-1.764, -0.297]","[-2.785, 0.018]"
1902,"[506.751, 504.287]","[-0.956, -0.892]","[1.62, -1.52]"
1903,"[255.512, 162.3]","[-1.671, 1.495]","[-0.268, 2.274]"
1904,"[562.963, 220.732]","[-0.402, -2.14]","[-1.842, 1.249]"
1905,"[503.772, 450.173]","[-0.95, -0.287]","[0.368, -2.829]"
1906,"[494.96, 459.866]","[-1.137, -1.775]","[-1.403, 1.553]"
1907,"[864.703, 419.323]","[-0.163, -1.156]","[1.276, 2.683]"
1908,"[532.932, 502.374]","[0.761, 1.072]","[0.193, -2.911]"
1909,"[479.07, 432.078]","[-0.099, 0.775]","[3.124, 0.241]"
1910,"[503.478, 492.058]","[-0.576, -0.37]","[-2.091, 1.013]"
1911,"[451.378, 403.031]","[1.539, 0.391]","[0.198, -3.036]"
1912,"[504.955, 488.977]","[-0.064, -0.242]","[-0.045, -3.134]"
1913,"[329.119, 323.466]","[1.577, -0.416]","[-1.713, 1.728]"
1914,"[444.855, 300.57]","[-0.098, -1.786]","[-1.634, 2.036]"
1915,"[575.703, 420.935]","[-0.859, -0.37]","[-0.308, 2.456]"
1916,"[492.375, 465.596]","[0.174, -0.549]","[-3.007, 0.21]"
1917,"[523.224, 473.905]","[0.846, 0.408]","[-0.668, 2.907]"
1918,"[493.696, 367.752]","[-0.196, 1.005]","[2.02, -0.976]"
1919,"[511.276, 488.188]","[0.513, 0.244]","[-0.775, 1.978]"
1920,"[512.038, 471.861]","[-1.675, -1.321]","[0.207, -2.895]"
1921,"[501.315, 497.906]","[0.577, 0.691]","[2.493, -0.657]"
1922,"[530.183, 498.149]","[0.254, 0.078]","[-0.003, -2.813]"
1923,"[525.898, 466.59]","[0.78, -0.4]","[2.212, 0.374]"
1924,"[438.145, 411.183]","[-0.253, 0.904]","[2.155, -0.932]"
1925,"[497.035, 472.611]","[1.106, 0.701]","[-1.411, 1.827]"
1926,"[496.259, 476.142]","[0.609, 0.38]","[2.668, -0.567]"
1927,"[562.772, 356.78]","[0.44, 1.509]","[-1.998, 0.55]"
1928,"[772.373, 303.305]","[0.168, 0.903]","[-0.858, 1.794]"
1929,"[503.235, 444.781]","[-0.129, -0.77]","[1.247, -1.88]"
1930,"[491.784, 431.508]","[1.443, 0.606]","[0.267, -3.05]"
1931,"[444.578, 436.595]","[-0.142, 0.886]","[0.23, -2.96]"
1932,"[442.398, 427.741]","[-1.613, -0.571]","[1.857, -1.314]"
1933,"[315.56, 180.95]","[-1.547, 1.246]","[1.804, -2.318]"
1934,"[497.716, 493.911]","[0.193, 0.648]","[2.561, -0.596]"
1935,"[340.664, 135.098]","[0.197, 1.868]","[1.875, -0.547]"
1936,"[549.729, 439.39]","[-0.764, -1.447]","[-1.239, 1.328]"
1937,"[537.215, 481.277]","[0.731, 1.15]","[-2.272, 0.951]"
1938,"[471.12, 431.427]","[-0.301, 0.599]","[0.524, -2.54]"
1939,"[322.603, 310.179]","[2.163, 0.101]","[0.756, -2.36]"
1940,"[470.729, 432.797]","[0.062, -0.878]","[-1.512, 1.854]"
1941,"[644.251, 338.888]","[-1.07, 0.453]","[-1.399, 0.048]"
1942,"[497.103, 446.435]","[0.639, -0.073]","[-0.905, 2.351]"
1943,"[232.089, 229.252]","[-1.681, 1.014]","[2.439, -0.842]"
1944,"[633.361, 275.231]","[-0.421, -0.009]","[1.814, -0.908]"
1945,"[421.092, 326.775]","[-0.19, 1.429]","[-1.427, 1.771]"
1946,"[528.802, 467.062]","[-0.066, -0.018]","[2.168, -0.94]"
1947,"[485.079, 425.573]","[0.421, -0.573]","[0.8, -2.126]"
1948,"[318.962, 310.515]","[1.238, -0.895]","[2.706, -0.257]"
1949,"[249.915, 186.424]","[-1.97, 0.528]","[1.757, -1.038]"
1950,"[508.2, 507.594]","[-0.407, -0.237]","[0.176, -2.587]"
1951,"[375.434, 344.362]","[-0.832, 0.928]","[1.204, -2.081]"
1952,"[413.635, 265.82]","[0.317, -1.114]","[-1.216, 2.035]"
1953,"[477.616, 417.304]","[-0.843, -1.239]","[0.385, -2.959]"
1954,"[545.517, 432.387]","[0.861, 1.477]","[-0.444, -3.123]"
1955,"[520.218, 485.962]","[0.576, -0.522]","[1.675, -1.428]"
1956,"[523.133, 434.709]","[0.114, -0.538]","[-2.992, 0.065]"
1957,"[513.867, 449.506]","[-0.779, -0.379]","[2.816, -0.135]"
1958,"[418.267, 331.972]","[-0.027, -1.619]","[-1.224, 1.993]"
1959,"[634.372, 244.053]","[0.11, 1.483]","[1.314, -1.633]"
1960,"[481.914, 452.779]","[0.236, -0.457]","[2.467, -0.563]"
1961,"[342.297, 279.091]","[-0.623, 1.451]","[-0.284, 2.89]"
1962,"[486.763, 456.272]","[-1.082, -0.425]","[1.902, -1.253]"
1963,"[386.772, 366.06]","[-0.59, 0.936]","[0.602, -2.364]"
1964,"[407.745, 383.192]","[0.605, -0.729]","[1.817, -1.269]"
1965,"[955.909, 212.28]","[-0.161, 0.7]","[2.603, -0.754]"
1966,"[242.892, 237.548]","[-0.456, 2.254]","[3.047, 0.082]"
1967,"[500.54, 491.91]","[-0.346, 0.183]","[0.853, -1.961]"
1968,"[1153.542, 216.009]","[-0.313, -1.626]","[2.279, 0.972]"
1969,"[512.964, 489.955]","[-1.389, -1.366]","[-2.43, 0.854]"
1970,"[483.08, 459.12]","[-0.224, -0.94]","[-0.485, 2.608]"
1971,"[646.571, 375.509]","[1.043, 1.631]","[0.034, 2.596]"
1972,"[505.729, 503.769]","[-0.514, -0.752]","[-1.341, 1.78]"
1973,"[584.237, 393.336]","[1.205, 0.139]","[-1.071, 3.054]"
1974,"[573.977, 442.288]","[-0.432, -0.374]","[2.634, -0.276]"
1975,"[421.35, 308.678]","[-1.798, 0.014]","[2.029, -1.72]"
1976,"[482.951, 446.33]","[-1.269, -0.502]","[-2.394, 0.691]"
1977,"[529.805, 483.055]","[0.029, 0.14]","[-2.446, 1.01]"
1978,"[310.728, 209.342]","[-0.764, 1.837]","[0.911, -2.388]"
1979,"[572.504, 424.491]","[1.405, 0.977]","[2.088, -1.081]"
1980,"[388.901, 237.849]","[0.636, -1.352]","[-0.471, 2.15]"
1981,"[469.363, 426.192]","[-0.639, 0.342]","[2.514, -0.617]"
1982,"[300.038, 287.933]","[-2.286, -0.053]","[3.072, -0.053]"
1983,"[366.385, 348.974]","[-2.164, -0.385]","[2.027, -1.149]"
1984,"[529.58, 459.91]","[0.368, 0.077]","[0.55, -2.592]"
1985,"[521.701, 512.831]","[0.402, 0.406]","[1.264, -1.961]"
1986,"[319.731, 313.238]","[0.612, -1.428]","[-0.687, 2.375]"
1987,"[522.918, 418.709]","[-0.732, 0.59]","[-0.339, 1.594]"
1988,"[182.35, 158.118]","[-1.158, 2.309]","[3.022, -0.696]"
1989,"[403.79, 362.816]","[-1.259, 0.247]","[-2.001, 1.062]"
1990,"[631.637, 361.727]","[1.865, 0.936]","[-2.458, 0.048]"
1991,"[552.279, 438.541]","[0.517, 0.074]","[-2.308, 0.759]"
1992,"[612.884, 295.493]","[0.3, 1.772]","[2.531, 0.464]"
1993,"[402.862, 400.533]","[-1.835, -0.451]","[1.181, -1.901]"
1994,"[461.721, 456.958]","[0.054, -0.595]","[-2.196, 0.952]"
1995,"[555.317, 494.073]","[-0.47, -0.607]","[-1.298, 1.963]"
1996,"[490.26, 473.426]","[1.666, 1.146]","[-3.111, 0.112]"
1997,"[522.841, 478.172]","[-1.083, -1.01]","[-2.308, 0.87]"
1998,"[498.612, 482.311]","[-0.375, 0.088]","[0.765, -2.046]"
1999,"[398.083, 303.75]","[0.415, -1.415]","[-2.068, 0.741]"
2000,"[417.249, 385.793]","[0.051, -1.36]","[-1.357, 2.022]"
2001,"[810.532, 305.021]","[0.291, 0.033]","[-1.208, 1.747]"
2002,"[515.063, 429.228]","[0.171, -0.59]","[0.963, -2.112]"
2003,"[590.417, 381.657]","[-0.319, -1.344]","[2.993, -0.982]"
2004,"[368.439, 360.602]","[-1.674, 0.145]","[-2.021, 0.745]"
2005,"[463.587, 331.384]","[-0.126, -1.659]","[-0.781, 1.712]"
2006,"[507.674, 485.681]","[-0.884, -1.036]","[-0.996, 2.184]"
2007,"[489.568, 455.895]","[-1.381, -0.707]","[1.136, -2.11]"
2008,"[507.743, 332.992]","[-1.066, 0.716]","[-0.074, 2.844]"
2009,"[443.691, 441.038]","[0.695, -0.559]","[1.659, -1.512]"
2010,"[516.271, 346.582]","[-0.04, -1.242]","[-0.849, 2.506]"
2011,"[487.146, 485.222]","[-0.2, 0.175]","[2.312, -0.84]"
2012,"[479.791, 374.825]","[-0.797, 0.365]","[-0.993, 2.035]"
2013,"[500.271, 397.953]","[-1.198, -0.238]","[-1.244, 2.003]"
2014,"[449.142, 423.93]","[0.075, -1.061]","[1.242, -2.376]"
2015,"[599.957, 406.441]","[-0.564, -0.491]","[-0.016, -2.955]"
2016,"[365.309, 275.176]","[0.557, -1.468]","[-0.316, -3.141]"
2017,"[445.413, 434.166]","[-1.275, -0.271]","[1.343, -1.913]"
2018,"[495.241, 445.121]","[-1.14, -0.421]","[-0.934, 2.158]"
2019,"[490.094, 448.118]","[-1.083, -0.664]","[-0.29, 2.863]"
2020,"[453.972, 392.434]","[-0.093, 1.102]","[-2.061, 0.901]"
2021,"[424.125, 350.448]","[-0.11, 1.415]","[0.902, -2.331]"
2022,"[552.029, 364.063]","[0.934, 0.592]","[0.275, -2.692]"
2023,"[395.952, 349.336]","[-0.507, 1.068]","[2.293, -0.81]"
2024,"[592.432, 549.179]","[0.943, 0.673]","[-1.11, 3.072]"
2025,"[325.219, 230.13]","[-0.606, 1.824]","[0.752, -2.367]"
2026,"[505.16, 466.621]","[-0.374, 0.134]","[-1.76, 1.096]"
2027,"[528.956, 415.635]","[-1.438, -0.951]","[1.919, -1.279]"
2028,"[466.335, 380.788]","[0.352, 1.53]","[-1.151, 1.956]"
2029,"[1199.889, 290.9]","[0.106, -0.512]","[-0.744, -2.462]"
2030,"[436.314, 412.766]","[0.649, -0.555]","[1.733, -1.407]"
2031,"[515.949, 364.242]","[-0.222, -1.362]","[-2.009, 0.714]"
2032,"[420.617, 412.026]","[-0.301, -1.544]","[2.716, -0.446]"
2033,"[467.233, 429.828]","[0.605, -0.31]","[-0.063, 3.041]"
2034,"[540.197, 469.823]","[1.774, 1.793]","[2.374, -0.667]"
2035,"[488.877, 487.671]","[0.389, -0.026]","[-2.365, 0.681]"
2036,"[430.468, 397.048]","[0.647, -0.7]","[2.714, -0.364]"
2037,"[502.178, 417.944]","[0.861, 1.722]","[-0.964, 2.33]"
2038,"[471.123, 150.838]","[0.331, -1.956]","[-0.554, 2.755]"
2039,"[475.022, 407.167]","[-0.737, 0.262]","[-1.75, 1.326]"
2040,"[286.426, 278.72]","[1.17, -1.158]","[1.925, -1.183]"
2041,"[1004.897, 933.137]","[0.413, 1.057]","[0.593, 1.412]"
2042,"[389.837, 374.335]","[-0.984, 0.52]","[-3.115, -0.111]"
2043,"[558.154, 513.948]","[-0.258, -0.251]","[1.226, -1.589]"
2044,"[369.018, 224.361]","[0.036, 2.322]","[-1.865, 1.314]"
2045,"[497.305, 492.076]","[-0.007, -0.28]","[-2.97, 0.196]"
2046,"[415.702, 408.429]","[-0.823, 0.534]","[-2.075, 1.435]"
2047,"[1086.268, 940.984]","[0.236, 0.063]","[-0.45, 2.799]"
2048,"[544.18, 521.897]","[-0.302, 0.068]","[-1.371, 1.754]"
2049,"[467.024, 456.023]","[-1.653, -0.878]","[2.904, -0.253]"
2050,"[495.209, 459.478]","[0.706, 1.328]","[-0.326, 2.721]"
2051,"[732.778, 410.101]","[0.864, 1.39]","[-2.136, 0.103]"
2052,"[433.215, 385.336]","[0.187, -1.152]","[2.12, -1.087]"
2053,"[595.317, 369.924]","[-0.744, -1.479]","[0.257, -2.958]"
2054,"[677.141, 350.88]","[-0.369, -0.824]","[0.632, -2.35]"
2055,"[502.158, 484.494]","[-1.0, -1.356]","[1.911, -1.322]"
2056,"[475.21, 383.558]","[1.69, 0.537]","[-1.233, 1.672]"
2057,"[523.976, 454.318]","[0.02, -0.673]","[2.161, -0.977]"
