,Momenta,Eta,Phi
38128,"[200.373, 13.431]","[-1.624, -1.624]","[-1.601, -1.601]"
38129,"[212.56, 141.775]","[0.906, 1.895]","[-0.157, -2.977]"
38130,"[260.164, 231.62]","[-1.511, -2.034]","[0.893, -2.267]"
38131,"[357.516, 337.048]","[-0.13, 1.72]","[1.051, -2.018]"
38132,"[103.92, 103.703]","[-0.283, 2.195]","[-1.61, 1.51]"
38133,"[170.861, 167.565]","[0.122, -1.102]","[1.41, -1.686]"
38134,"[306.206, 177.895]","[-1.952, -1.93]","[1.884, -1.009]"
38135,"[245.398, 226.465]","[1.882, 1.846]","[-2.929, 0.21]"
38136,"[215.042, 205.914]","[-0.722, -0.394]","[-2.83, 0.345]"
38137,"[226.013, 158.367]","[-0.311, -1.168]","[-2.94, 0.146]"
38138,"[286.084, 281.205]","[-0.603, -0.543]","[0.092, -3.094]"
38139,"[226.933, 169.838]","[2.409, -0.371]","[-0.09, -3.093]"
38140,"[185.062, 179.221]","[1.696, 0.182]","[-2.157, 0.986]"
38141,"[165.592, 158.682]","[0.768, -0.557]","[2.955, -0.155]"
38142,"[269.493, 262.118]","[-1.396, -2.147]","[-2.907, 0.162]"
38143,"[134.155, 127.235]","[1.641, -0.586]","[-2.031, 1.08]"
38144,"[240.419, 214.198]","[0.243, 0.557]","[-2.252, 0.526]"
38145,"[328.448, 275.325]","[-0.802, -0.226]","[-0.5, 2.718]"
38146,"[92.022, 61.937]","[1.385, -1.858]","[-2.596, 0.93]"
38147,"[285.323, 258.393]","[-1.661, -0.941]","[1.734, -1.516]"
38148,"[266.198, 229.192]","[-1.752, -1.433]","[-1.612, 0.757]"
38149,"[174.623, 144.951]","[2.407, 0.995]","[2.135, -1.216]"
38150,"[100.403, 98.576]","[-0.925, 2.23]","[1.096, -2.091]"
38151,"[114.466, 52.546]","[1.591, 0.363]","[3.088, -0.139]"
38152,"[242.734, 230.064]","[-0.112, 0.055]","[-2.032, 1.184]"
38153,"[268.569, 189.463]","[-0.593, -0.865]","[2.928, 0.133]"
38154,"[208.853, 118.906]","[0.833, -1.185]","[0.826, -2.385]"
38155,"[488.578, 474.102]","[-1.162, -0.504]","[-2.494, 0.639]"
38156,"[213.863, 186.304]","[0.71, -0.183]","[-1.684, 1.207]"
38157,"[189.33, 181.24]","[-0.14, 1.187]","[1.696, -1.318]"
38158,"[184.967, 174.151]","[-1.006, 0.268]","[0.092, 3.113]"
38159,"[194.395, 173.598]","[1.177, 0.552]","[0.628, -2.573]"
38160,"[160.084, 159.442]","[-0.638, 0.536]","[2.235, -0.914]"
38161,"[184.723, 181.154]","[0.939, 2.168]","[2.339, -0.738]"
38162,"[115.986, 114.626]","[-1.365, 0.842]","[-0.248, 2.901]"
38163,"[153.603, 148.832]","[-1.534, 0.116]","[0.659, -2.106]"
38164,"[630.042, 543.592]","[-0.182, 0.306]","[0.926, -2.302]"
38165,"[89.319, 70.429]","[-0.657, 2.366]","[1.429, -1.739]"
38166,"[207.707, 154.435]","[-0.028, -1.44]","[0.524, -2.518]"
38167,"[178.334, 175.194]","[-0.064, -0.818]","[-0.245, 2.932]"
38168,"[436.788, 428.792]","[0.24, 1.483]","[0.696, -2.469]"
38169,"[131.172, 125.514]","[-1.825, 0.274]","[1.441, -1.614]"
38170,"[194.218, 151.224]","[0.316, 1.429]","[-2.616, 0.075]"
38171,"[208.12, 175.998]","[-2.16, -1.591]","[2.646, -0.577]"
38172,"[288.151, 230.01]","[0.729, 1.385]","[-3.088, -0.036]"
38173,"[214.334, 210.412]","[-0.097, -0.017]","[-1.607, 1.948]"
38174,"[185.272, 181.009]","[1.069, 0.049]","[-2.853, 0.557]"
38175,"[237.566, 235.37]","[-2.134, -0.374]","[2.181, -1.081]"
38176,"[250.845, 233.16]","[-0.51, 0.218]","[-2.867, 0.308]"
38177,"[303.502, 289.574]","[0.961, 1.018]","[1.961, -1.29]"
38178,"[201.41, 181.793]","[1.446, 0.24]","[1.024, -2.099]"
38179,"[293.839, 276.405]","[1.581, 0.764]","[3.086, -0.094]"
38180,"[236.925, 220.949]","[-1.2, -1.363]","[-2.626, 0.554]"
38181,"[128.757, 125.747]","[1.782, -0.149]","[-0.803, 2.09]"
38182,"[419.615, 406.237]","[1.156, 0.685]","[2.199, -0.916]"
38183,"[245.51, 186.166]","[0.511, -0.136]","[-1.935, 1.173]"
38184,"[188.079, 185.617]","[-0.425, 0.23]","[0.516, -2.576]"
38185,"[143.572, 139.101]","[0.992, -1.752]","[-0.381, 2.859]"
38186,"[132.725, 131.869]","[-1.389, 1.435]","[1.523, -1.292]"
38187,"[250.562, 249.117]","[1.124, -0.881]","[-0.815, 2.348]"
38188,"[210.469, 166.847]","[1.462, 1.174]","[-1.917, 1.057]"
38189,"[349.19, 274.988]","[0.92, -0.519]","[-1.748, 1.313]"
38190,"[212.093, 209.074]","[1.902, 0.613]","[-2.056, 1.097]"
38191,"[183.208, 163.688]","[-0.191, -2.214]","[0.36, -3.04]"
38192,"[271.643, 249.951]","[0.541, -0.946]","[-3.094, -0.16]"
38193,"[175.554, 163.778]","[0.24, 1.154]","[-2.65, 0.505]"
38194,"[164.475, 164.062]","[-1.263, 1.18]","[1.526, -1.632]"
38195,"[230.156, 199.445]","[1.116, 1.612]","[-2.891, 0.227]"
38196,"[148.31, 138.179]","[-0.656, 1.031]","[-0.652, 2.677]"
38197,"[183.497, 172.918]","[0.434, -1.928]","[2.918, -0.058]"
38198,"[139.413, 138.358]","[-1.864, 0.062]","[-3.122, 0.191]"
38199,"[230.069, 178.624]","[0.957, 1.052]","[2.33, -0.867]"
38200,"[110.869, 93.876]","[-1.659, 0.956]","[-1.303, 1.972]"
38201,"[107.982, 45.944]","[-1.146, 2.212]","[-2.926, -0.87]"
38202,"[193.898, 191.683]","[-1.186, -1.33]","[1.966, -1.163]"
38203,"[229.458, 215.018]","[-0.572, 0.384]","[2.946, -0.235]"
38204,"[388.873, 382.031]","[0.389, -0.813]","[-2.261, 0.96]"
38205,"[251.356, 205.323]","[1.352, 1.337]","[2.399, -0.425]"
38206,"[91.785, 88.374]","[2.005, -0.856]","[-2.007, 1.131]"
38207,"[225.648, 206.675]","[-0.681, 0.216]","[1.371, -1.879]"
38208,"[237.919, 157.321]","[1.276, 0.73]","[-2.085, 1.456]"
38209,"[170.568, 100.269]","[0.924, -1.524]","[-1.729, 1.039]"
38210,"[155.386, 122.214]","[-1.151, 0.587]","[1.805, -1.276]"
38211,"[184.79, 174.162]","[1.021, 0.305]","[-2.843, 0.344]"
38212,"[103.691, 91.229]","[-1.114, 1.658]","[-2.615, 1.406]"
38213,"[245.431, 232.012]","[-0.159, 0.549]","[-1.272, 1.85]"
38214,"[259.883, 184.135]","[0.581, 0.602]","[-0.777, 3.034]"
38215,"[376.162, 258.524]","[0.622, 0.601]","[-1.83, 0.336]"
38216,"[149.77, 142.71]","[1.302, -0.26]","[-2.255, 0.913]"
38217,"[92.478, 68.833]","[1.294, -1.717]","[2.985, -0.017]"
38218,"[183.584, 172.512]","[0.928, -0.822]","[-0.85, 2.312]"
38219,"[193.486, 149.484]","[-0.559, 1.632]","[-0.419, 1.273]"
38220,"[213.98, 207.665]","[-0.367, -2.266]","[-2.683, 0.451]"
38221,"[231.077, 198.509]","[-0.746, -0.788]","[1.081, -1.92]"
38222,"[279.748, 255.31]","[0.129, 1.628]","[1.847, -1.307]"
38223,"[188.931, 143.012]","[0.937, 2.255]","[1.638, -1.389]"
38224,"[241.396, 229.131]","[0.517, 1.158]","[2.505, -0.357]"
38225,"[241.196, 205.768]","[0.487, 0.007]","[-0.564, 2.608]"
38226,"[353.212, 346.467]","[-2.277, -2.342]","[-1.912, 1.2]"
38227,"[174.443, 161.977]","[0.662, -0.615]","[1.796, -1.214]"
38228,"[140.975, 137.38]","[0.852, -1.183]","[0.271, -3.055]"
38229,"[102.596, 66.299]","[1.708, -0.9]","[2.453, -0.669]"
38230,"[276.073, 170.422]","[0.637, 1.125]","[-0.755, 3.057]"
38231,"[214.027, 208.17]","[-0.53, -0.411]","[2.243, -0.899]"
38232,"[165.289, 68.955]","[1.05, -1.825]","[-0.455, 1.212]"
38233,"[246.842, 244.364]","[2.096, 1.689]","[1.539, -1.603]"
38234,"[317.978, 291.047]","[0.335, -1.066]","[-1.412, 1.727]"
38235,"[208.225, 200.566]","[-1.156, -1.059]","[-1.065, 2.088]"
38236,"[127.892, 125.027]","[0.59, -1.466]","[-0.987, 2.125]"
38237,"[229.644, 228.546]","[-0.544, -0.644]","[-0.623, 2.45]"
38238,"[187.929, 185.578]","[1.724, 0.021]","[-2.515, 0.553]"
38239,"[248.916, 241.648]","[1.267, 1.165]","[-1.41, 1.826]"
38240,"[115.268, 108.308]","[1.639, -0.576]","[-2.253, 0.853]"
38241,"[244.638, 225.393]","[-1.432, -2.191]","[1.824, -1.207]"
38242,"[245.69, 100.54]","[-1.294, 0.722]","[-0.961, 1.162]"
38243,"[74.235, 74.064]","[-1.085, 2.228]","[-1.751, 0.88]"
38244,"[106.696, 106.61]","[1.251, -1.522]","[1.468, -1.552]"
38245,"[287.227, 274.615]","[0.118, 1.797]","[1.727, -1.337]"
38246,"[111.553, 110.589]","[-0.894, 1.628]","[2.548, -0.568]"
38247,"[213.289, 160.358]","[-1.495, 0.335]","[2.203, -0.827]"
38248,"[229.266, 208.172]","[-1.351, -1.18]","[2.767, -0.545]"
38249,"[191.93, 175.78]","[-1.237, -1.981]","[-1.379, 1.587]"
38250,"[218.887, 213.7]","[-0.284, -0.861]","[2.809, -0.343]"
38251,"[299.397, 284.168]","[-0.843, -2.051]","[-0.825, 2.226]"
38252,"[111.562, 103.23]","[0.444, -2.375]","[-0.825, 2.288]"
38253,"[92.533, 80.389]","[-0.988, 1.911]","[-0.59, 2.748]"
38254,"[169.589, 140.402]","[-0.945, -2.264]","[2.447, -0.424]"
38255,"[256.636, 233.645]","[1.541, -0.072]","[1.405, -1.696]"
38256,"[244.401, 145.827]","[1.846, 1.055]","[1.39, -1.723]"
38257,"[159.944, 158.914]","[-1.846, 0.307]","[3.075, 0.236]"
38258,"[261.447, 253.786]","[1.81, 0.562]","[2.699, -0.292]"
38259,"[164.971, 160.468]","[0.32, 1.632]","[0.844, -2.25]"
38260,"[225.356, 184.332]","[0.06, 0.551]","[2.376, -0.718]"
38261,"[173.284, 170.407]","[0.436, -0.869]","[2.282, -0.867]"
38262,"[310.982, 307.072]","[-1.063, -1.137]","[-2.276, 0.844]"
38263,"[134.953, 69.839]","[1.245, -1.842]","[1.349, -2.001]"
38264,"[218.21, 154.609]","[-0.239, 0.532]","[0.208, -2.792]"
38265,"[152.099, 146.989]","[1.599, -0.775]","[2.847, -0.383]"
38266,"[209.668, 179.225]","[-1.194, -2.085]","[1.854, -1.257]"
38267,"[170.889, 157.647]","[-0.079, -1.415]","[1.075, -1.953]"
38268,"[279.65, 279.131]","[-1.003, 0.748]","[1.825, -1.398]"
38269,"[380.417, 301.42]","[0.501, -0.739]","[0.113, -3.046]"
38270,"[205.804, 197.251]","[0.406, -1.871]","[2.297, -0.883]"
38271,"[238.291, 144.866]","[-1.295, -1.925]","[2.774, 0.407]"
38272,"[113.388, 111.349]","[-2.228, 0.589]","[1.444, -1.65]"
38273,"[122.594, 105.538]","[-0.502, 1.969]","[-2.579, 0.534]"
38274,"[103.306, 98.714]","[1.724, 0.296]","[-1.596, 1.538]"
38275,"[222.427, 200.528]","[-0.1, -0.992]","[0.261, -2.931]"
38276,"[251.04, 249.762]","[-1.409, -0.471]","[0.687, -2.494]"
38277,"[294.521, 292.192]","[-1.911, -1.839]","[0.367, -2.775]"
38278,"[243.04, 39.427]","[-2.072, 0.566]","[1.352, -1.891]"
38279,"[579.001, 270.519]","[0.538, 0.005]","[0.851, 2.915]"
38280,"[121.394, 54.193]","[-1.883, 1.68]","[-1.8, 0.999]"
38281,"[188.477, 151.954]","[-0.761, 0.34]","[0.194, -2.875]"
38282,"[209.018, 201.173]","[-0.03, 0.669]","[-2.489, 0.674]"
38283,"[171.782, 91.031]","[-2.287, 0.586]","[-0.054, 2.933]"
38284,"[296.19, 89.122]","[1.247, -1.105]","[0.258, -0.103]"
38285,"[263.919, 234.474]","[0.356, -0.78]","[-3.068, 0.041]"
38286,"[216.59, 208.27]","[0.904, -0.011]","[-2.62, 0.385]"
38287,"[149.67, 147.976]","[1.061, -0.558]","[-1.725, 1.44]"
38288,"[291.372, 276.165]","[-0.579, 0.551]","[-0.848, 2.251]"
38289,"[476.039, 280.817]","[0.988, 0.323]","[3.004, 1.989]"
38290,"[225.997, 194.061]","[-0.872, 0.454]","[1.289, -1.819]"
38291,"[285.019, 268.746]","[1.014, 1.11]","[0.895, -2.471]"
38292,"[193.521, 191.608]","[-0.049, -0.163]","[1.861, -1.273]"
38293,"[157.871, 118.925]","[1.765, -1.348]","[-2.249, 0.847]"
38294,"[276.378, 211.706]","[-0.982, -1.808]","[2.98, -0.142]"
38295,"[121.096, 111.005]","[1.396, -1.697]","[-0.21, 2.91]"
38296,"[133.059, 115.835]","[0.098, 2.1]","[-2.841, 0.537]"
38297,"[353.872, 348.352]","[0.716, -0.123]","[2.062, -1.017]"
38298,"[283.023, 282.56]","[-0.613, -0.467]","[-2.812, 0.322]"
38299,"[201.889, 193.16]","[-1.326, -0.33]","[2.641, -0.493]"
38300,"[245.909, 162.598]","[-2.061, -1.659]","[-1.606, 1.002]"
38301,"[354.623, 245.331]","[1.344, 0.753]","[-1.728, 1.36]"
38302,"[194.18, 175.46]","[0.402, -0.793]","[2.687, -0.002]"
38303,"[268.927, 267.273]","[0.736, 1.692]","[1.197, -2.026]"
38304,"[181.74, 175.546]","[-0.925, 0.598]","[-1.23, 1.923]"
38305,"[270.209, 231.254]","[0.967, -0.802]","[-1.609, 1.426]"
38306,"[262.95, 229.806]","[-0.503, -0.206]","[0.538, -2.173]"
38307,"[159.744, 151.579]","[1.338, -0.922]","[0.881, -2.31]"
38308,"[307.584, 279.134]","[-0.491, -1.455]","[3.075, -0.1]"
38309,"[107.568, 104.659]","[-1.729, 1.497]","[2.332, -0.803]"
38310,"[257.555, 251.746]","[-0.908, -1.122]","[-2.874, 0.241]"
38311,"[142.249, 134.227]","[-1.974, -0.079]","[-0.583, 2.615]"
38312,"[254.31, 231.296]","[0.231, -0.33]","[0.861, -2.154]"
38313,"[161.035, 131.979]","[-0.439, 1.504]","[2.507, -0.542]"
38314,"[225.141, 193.588]","[-0.734, -1.408]","[-1.972, 1.477]"
38315,"[355.633, 107.976]","[0.227, 1.44]","[-3.109, -0.475]"
38316,"[224.186, 218.715]","[-1.516, -2.06]","[-1.259, 1.877]"
38317,"[366.611, 297.604]","[-1.415, -1.863]","[-0.117, 2.632]"
38318,"[150.765, 137.642]","[-0.426, 1.169]","[1.589, -1.526]"
38319,"[279.881, 52.277]","[2.062, 0.362]","[1.971, -1.804]"
38320,"[248.551, 174.433]","[-0.563, 1.079]","[0.33, 3.117]"
38321,"[292.323, 199.817]","[-0.411, 0.813]","[-2.602, -0.104]"
38322,"[217.748, 191.697]","[-0.63, 0.1]","[-0.816, 2.385]"
38323,"[150.627, 149.31]","[-0.769, -2.486]","[-0.369, 2.814]"
38324,"[297.674, 295.338]","[0.81, 1.318]","[2.206, -0.918]"
38325,"[224.124, 174.392]","[-1.818, 0.577]","[1.663, -1.561]"
38326,"[346.626, 217.196]","[-0.925, -0.442]","[-1.162, 2.634]"
38327,"[216.681, 214.692]","[1.078, 0.808]","[1.198, -1.919]"
38328,"[157.891, 143.432]","[1.085, -0.408]","[-1.24, 2.42]"
38329,"[210.865, 148.866]","[0.443, -0.394]","[-2.742, 0.593]"
38330,"[159.716, 136.38]","[-2.229, -0.737]","[-2.965, -0.263]"
38331,"[240.329, 204.73]","[0.866, 1.477]","[0.582, -2.516]"
38332,"[282.949, 236.484]","[1.364, 1.101]","[-3.051, 0.283]"
38333,"[198.036, 196.597]","[-1.343, -1.3]","[-2.095, 0.989]"
38334,"[199.192, 194.113]","[0.359, 0.091]","[-2.195, 1.027]"
38335,"[639.998, 176.973]","[0.586, 0.597]","[-2.298, 2.411]"
38336,"[191.497, 188.601]","[0.291, 0.908]","[2.125, -0.971]"
38337,"[182.164, 181.98]","[0.272, -0.349]","[-2.66, 0.483]"
38338,"[184.913, 183.89]","[1.204, -0.567]","[-1.803, 1.33]"
38339,"[365.652, 171.859]","[0.784, 1.137]","[0.304, -2.869]"
38340,"[169.043, 145.642]","[-0.508, 1.803]","[-0.323, 2.837]"
38341,"[207.572, 206.54]","[1.924, 2.239]","[1.39, -1.756]"
38342,"[349.326, 322.42]","[-0.44, 0.444]","[-0.081, 3.084]"
38343,"[141.31, 136.408]","[0.784, -1.111]","[-1.183, 2.018]"
38344,"[261.865, 195.555]","[-0.532, -0.924]","[-1.318, 2.156]"
38345,"[298.078, 238.663]","[0.332, -0.768]","[0.651, -2.66]"
38346,"[92.403, 87.703]","[1.315, -1.971]","[2.757, -0.457]"
38347,"[226.012, 209.562]","[-0.406, -1.402]","[0.278, -2.737]"
38348,"[335.195, 287.339]","[-1.224, -0.303]","[-2.436, 1.11]"
38349,"[181.438, 101.917]","[0.38, 2.16]","[-1.667, 0.789]"
38350,"[158.881, 151.055]","[-1.033, 0.926]","[2.028, -1.08]"
38351,"[255.444, 231.424]","[0.477, 1.474]","[0.219, -2.985]"
38352,"[256.06, 227.37]","[-2.278, -1.032]","[3.061, 0.28]"
38353,"[233.976, 216.839]","[1.948, 1.861]","[2.726, -0.467]"
38354,"[176.279, 130.29]","[-1.098, 0.606]","[2.122, -1.165]"
38355,"[232.591, 202.158]","[-1.546, -0.312]","[1.828, -1.119]"
38356,"[189.099, 186.567]","[-2.486, -1.414]","[1.122, -2.033]"
38357,"[347.992, 140.734]","[-0.438, 0.226]","[-1.898, 1.749]"
38358,"[356.36, 219.98]","[-1.463, 0.638]","[0.743, -2.572]"
38359,"[190.51, 185.33]","[2.037, 2.099]","[1.819, -1.351]"
38360,"[283.574, 237.542]","[0.365, 1.59]","[-2.97, 0.463]"
38361,"[319.707, 311.729]","[-2.456, -0.332]","[1.584, -1.663]"
38362,"[218.961, 217.007]","[-0.647, 0.08]","[-1.305, 1.817]"
38363,"[328.539, 139.59]","[1.333, 1.978]","[1.565, -2.04]"
38364,"[165.736, 157.516]","[2.09, 0.576]","[-0.092, 3.019]"
38365,"[243.063, 226.711]","[-1.043, -0.146]","[-1.497, 1.796]"
38366,"[229.696, 200.979]","[-1.589, -1.046]","[-1.734, 1.086]"
38367,"[203.442, 196.988]","[-0.781, -1.501]","[2.067, -1.085]"
38368,"[148.664, 147.478]","[0.414, 1.956]","[-2.25, 0.813]"
38369,"[108.103, 96.291]","[1.659, -1.187]","[0.404, -2.682]"
38370,"[113.225, 105.414]","[2.111, -0.747]","[1.75, -1.2]"
38371,"[311.974, 260.867]","[-1.186, -0.949]","[3.03, -0.071]"
38372,"[50.118, 48.151]","[-1.6, 2.452]","[-3.016, 0.572]"
38373,"[202.735, 181.061]","[0.679, 0.407]","[0.935, -1.761]"
38374,"[119.764, 110.176]","[-0.349, 2.369]","[2.453, -0.339]"
38375,"[215.553, 201.85]","[2.383, 1.466]","[-1.213, 1.882]"
38376,"[149.291, 138.488]","[0.404, 2.156]","[-0.893, 2.21]"
38377,"[170.488, 150.349]","[0.948, -0.811]","[-2.221, 1.02]"
38378,"[308.714, 239.453]","[1.058, 0.677]","[-0.338, 2.792]"
38379,"[216.771, 216.684]","[-0.419, 0.698]","[2.91, -0.261]"
38380,"[222.886, 189.786]","[-0.359, -0.421]","[-1.048, 1.955]"
38381,"[98.029, 96.501]","[2.304, -0.46]","[-1.347, 1.8]"
38382,"[289.097, 284.368]","[-2.251, -1.186]","[2.514, -0.603]"
38383,"[263.856, 209.933]","[0.075, 1.695]","[1.802, -1.568]"
38384,"[214.298, 201.975]","[-0.151, 0.152]","[-0.327, 2.826]"
38385,"[198.479, 176.051]","[1.226, 2.357]","[1.547, -1.846]"
38386,"[220.758, 173.271]","[-0.11, 0.761]","[-0.686, 2.543]"
38387,"[437.053, 414.353]","[0.829, 1.363]","[-3.128, 0.0]"
38388,"[228.755, 220.886]","[1.758, 0.181]","[2.947, 0.012]"
38389,"[196.301, 194.616]","[1.577, 0.993]","[0.851, -2.316]"
38390,"[246.967, 216.41]","[-0.272, -0.843]","[-0.682, 2.477]"
38391,"[116.682, 116.674]","[2.054, -0.118]","[-1.173, 2.022]"
38392,"[191.006, 189.788]","[-1.06, -0.616]","[-0.555, 2.064]"
38393,"[188.766, 182.673]","[0.702, 0.121]","[-1.299, 1.887]"
38394,"[231.632, 228.494]","[1.446, 0.468]","[-1.898, 1.226]"
38395,"[153.104, 143.16]","[-0.717, 0.943]","[2.81, -0.617]"
38396,"[245.556, 217.342]","[2.177, 1.291]","[-2.985, 0.134]"
38397,"[190.184, 189.312]","[1.177, 1.038]","[-2.661, 0.481]"
38398,"[366.99, 117.333]","[0.963, 0.719]","[-0.865, 2.322]"
38399,"[171.862, 152.676]","[-0.13, -1.636]","[0.032, 3.055]"
38400,"[195.827, 190.871]","[-2.071, -1.461]","[1.945, -1.206]"
38401,"[226.232, 208.706]","[0.581, 1.259]","[0.233, -2.916]"
38402,"[243.099, 229.138]","[-0.142, 0.871]","[-0.765, 2.465]"
38403,"[168.39, 155.778]","[1.092, -0.986]","[-2.107, 0.989]"
38404,"[204.786, 196.385]","[0.993, 0.56]","[-1.877, 1.241]"
38405,"[192.754, 187.781]","[0.207, 1.855]","[-1.342, 1.697]"
38406,"[129.539, 113.094]","[0.074, 2.447]","[-0.075, -3.102]"
38407,"[303.593, 301.28]","[-0.559, -1.282]","[-0.644, 2.505]"
38408,"[330.502, 142.728]","[-1.201, -0.636]","[-0.884, 2.835]"
38409,"[296.182, 225.248]","[-0.457, -0.849]","[-1.289, 1.733]"
38410,"[205.841, 205.046]","[-0.986, -0.284]","[-1.993, 1.254]"
38411,"[209.176, 201.844]","[0.702, 0.451]","[0.472, -2.66]"
38412,"[156.162, 152.425]","[2.37, 0.57]","[-0.913, 2.226]"
38413,"[334.512, 267.011]","[0.866, 2.2]","[-1.682, 1.491]"
38414,"[196.46, 166.235]","[-1.21, -2.431]","[-1.618, 1.408]"
38415,"[281.495, 217.14]","[1.332, 1.904]","[-1.246, 1.916]"
38416,"[175.061, 146.403]","[-2.048, -0.295]","[0.082, -2.894]"
38417,"[213.44, 201.825]","[0.828, 1.012]","[2.262, -1.301]"
38418,"[105.98, 96.311]","[2.08, -0.491]","[1.576, -1.631]"
38419,"[165.078, 155.167]","[0.413, -0.968]","[0.468, -2.653]"
38420,"[298.403, 201.245]","[-1.568, -1.689]","[1.35, -1.707]"
38421,"[199.161, 192.613]","[-0.092, 1.501]","[1.399, -1.746]"
38422,"[184.97, 182.383]","[1.202, 0.599]","[-0.276, 2.863]"
38423,"[222.169, 221.944]","[-2.117, -1.497]","[1.456, -1.779]"
38424,"[263.391, 200.444]","[1.311, 1.478]","[0.743, -2.576]"
38425,"[189.778, 177.458]","[-0.382, -0.812]","[0.411, -2.708]"
38426,"[224.705, 224.106]","[0.784, 2.473]","[-1.84, 1.31]"
38427,"[502.678, 487.147]","[-0.582, -0.073]","[0.371, -2.79]"
38428,"[260.459, 235.572]","[-0.566, 0.093]","[-0.665, 2.621]"
38429,"[341.977, 309.486]","[0.648, 0.531]","[-3.087, 0.016]"
38430,"[282.638, 265.948]","[0.44, -0.217]","[-0.171, 2.659]"
38431,"[160.373, 158.27]","[0.178, -1.427]","[-1.969, 1.185]"
38432,"[290.343, 248.358]","[-0.79, -1.932]","[0.39, -2.985]"
38433,"[256.067, 229.783]","[1.498, 1.142]","[-2.809, 0.214]"
38434,"[152.75, 137.612]","[0.739, -0.781]","[-2.82, 0.29]"
38435,"[199.657, 195.83]","[0.368, -1.106]","[-2.494, 0.631]"
38436,"[387.228, 367.279]","[1.149, 0.625]","[-0.142, -3.109]"
38437,"[211.952, 196.64]","[1.238, 2.434]","[-2.868, 0.198]"
38438,"[117.004, 100.448]","[-2.202, 0.362]","[1.179, -2.333]"
38439,"[395.197, 391.206]","[2.195, 1.951]","[2.18, -0.964]"
38440,"[288.721, 285.154]","[1.117, 0.942]","[0.204, -2.952]"
38441,"[133.465, 132.412]","[-0.891, 1.157]","[1.75, -1.422]"
38442,"[242.015, 229.664]","[-1.762, -0.969]","[2.91, -0.159]"
38443,"[200.397, 182.915]","[1.09, 0.31]","[3.032, 0.072]"
38444,"[223.32, 221.812]","[1.187, 1.503]","[-1.301, 1.848]"
38445,"[300.895, 129.363]","[1.1, 1.23]","[1.434, -1.624]"
38446,"[176.308, 145.454]","[0.137, -1.057]","[1.617, -1.319]"
38447,"[284.654, 271.356]","[-0.051, -2.03]","[-1.228, 2.013]"
38448,"[181.679, 180.434]","[-1.525, 0.437]","[-2.367, 0.834]"
38449,"[309.665, 259.907]","[0.758, 2.034]","[2.035, -0.895]"
38450,"[183.589, 179.462]","[-1.915, -1.273]","[2.313, -0.744]"
38451,"[134.095, 131.287]","[1.492, -0.522]","[-0.97, 0.847]"
38452,"[618.971, 615.077]","[-1.019, -1.471]","[-2.836, 0.313]"
38453,"[310.35, 234.919]","[1.134, -1.26]","[-2.51, 1.168]"
38454,"[185.73, 184.266]","[-0.809, -1.241]","[-0.984, 2.193]"
38455,"[256.623, 253.071]","[1.276, 1.168]","[-2.924, 0.195]"
38456,"[118.014, 99.961]","[-2.02, 0.303]","[-1.051, 2.068]"
38457,"[138.606, 137.751]","[-1.951, -0.235]","[-0.201, 2.935]"
38458,"[265.388, 261.569]","[1.514, 1.822]","[0.386, -2.785]"
38459,"[184.196, 174.56]","[0.502, -1.657]","[-0.596, 1.771]"
38460,"[177.91, 176.067]","[0.758, -0.376]","[0.932, -2.347]"
38461,"[192.298, 179.238]","[-0.08, 1.025]","[-1.18, 2.038]"
38462,"[202.238, 166.511]","[-0.668, -0.337]","[-2.841, 0.389]"
38463,"[252.69, 222.996]","[0.281, 1.427]","[-1.206, 1.983]"
38464,"[229.824, 211.829]","[1.622, 1.42]","[-0.19, 2.995]"
38465,"[441.487, 387.929]","[-1.326, -0.748]","[-2.691, 0.782]"
38466,"[224.409, 171.584]","[-2.019, -0.898]","[3.082, 0.071]"
38467,"[163.521, 146.767]","[-0.264, 1.757]","[-2.095, 1.028]"
38468,"[180.581, 178.835]","[-0.876, -2.428]","[1.571, -1.55]"
38469,"[176.537, 164.045]","[-1.807, -0.805]","[-1.09, 2.046]"
38470,"[290.118, 283.754]","[1.462, 0.35]","[1.144, -1.793]"
38471,"[265.405, 259.193]","[1.695, 0.652]","[1.983, -1.238]"
38472,"[235.252, 195.773]","[0.448, 0.914]","[-1.508, 1.644]"
38473,"[251.803, 227.192]","[-1.663, -0.562]","[-0.745, 2.3]"
38474,"[615.57, 371.281]","[-0.918, -1.253]","[0.852, -2.983]"
38475,"[135.091, 122.668]","[0.011, 2.295]","[-0.515, 2.626]"
38476,"[96.568, 92.372]","[1.005, -1.663]","[-1.54, 1.742]"
38477,"[208.36, 198.434]","[1.768, 1.254]","[-2.576, 0.59]"
38478,"[212.111, 200.764]","[-0.011, 0.664]","[3.055, -0.024]"
38479,"[313.272, 293.845]","[0.778, 1.393]","[-0.307, 2.807]"
38480,"[236.889, 221.796]","[0.38, 1.851]","[0.699, -2.55]"
38481,"[233.665, 231.46]","[0.378, 1.744]","[0.842, -2.398]"
38482,"[244.976, 231.115]","[-0.272, 0.84]","[2.886, -0.22]"
38483,"[196.36, 165.71]","[-1.862, -0.913]","[1.076, -2.074]"
38484,"[347.882, 320.142]","[0.649, -0.16]","[-1.707, 1.522]"
38485,"[216.833, 211.231]","[0.941, -0.576]","[2.085, -0.891]"
